here() starts at /home
── Attaching core tidyverse packages ──────────────────────── tidyverse 2.0.0 ──
✔ dplyr     1.2.1     ✔ readr     2.2.0
✔ forcats   1.0.1     ✔ stringr   1.6.0
✔ ggplot2   4.0.3     ✔ tibble    3.3.1
✔ lubridate 1.9.5     ✔ tidyr     1.3.2
✔ purrr     1.2.2     
── Conflicts ────────────────────────────────────────── tidyverse_conflicts() ──
✖ dplyr::filter() masks stats::filter()
✖ dplyr::lag()    masks stats::lag()
ℹ Use the conflicted package (<http://conflicted.r-lib.org/>) to force all conflicts to become errors
Loading required package: Matrix

Attaching package: ‘Matrix’

The following objects are masked from ‘package:tidyr’:

    expand, pack, unpack


Attaching package: ‘lmerTest’

The following object is masked from ‘package:lme4’:

    lmer

The following object is masked from ‘package:stats’:

    step

RQ1 & RQ2 model (LMM-I) fitted.
Linear mixed model fit by REML. t-tests use Satterthwaite's method [
lmerModLmerTest]
Formula: log(Runtime.Per.Sample) ~ (Run + Buffer.Size + Iteration.Count +  
    Environment + Model.Unique)^5 + (1 | Repetition.Index)
   Data: data
Runonnx:Iteration.Count15                                                                7.215e-04
Runonnx:Iteration.Count16                                                                5.809e-03
Runonnx:Iteration.Count17                                                                1.547e-02
Runonnx:Iteration.Count18                                                                1.319e-03
Runonnx:Iteration.Count19                                                               -8.492e-03
Runonnx:Iteration.Count20                                                               -9.921e-04
Runonnx:Iteration.Count21                                                                1.035e-03
Runonnx:Iteration.Count22                                                                5.328e-03
Runonnx:Iteration.Count23                                                               -1.221e-03
Runonnx:Iteration.Count24                                                                6.269e-03
Runonnx:Iteration.Count25                                                                4.837e-03
Runonnx:Iteration.Count26                                                                3.564e-03
Runonnx:Iteration.Count27                                                               -9.511e-04
Runonnx:Iteration.Count28                                                               -6.545e-04
Runonnx:Iteration.Count29                                                               -3.039e-03
Runonnx:Iteration.Count30                                                               -4.049e-03
Runonnx:Iteration.Count31                                                               -3.860e-03
Runonnx:Iteration.Count32                                                                2.542e-03
Runonnx:Iteration.Count33                                                                3.983e-03
Runonnx:Iteration.Count34                                                               -5.350e-03
Runonnx:Iteration.Count35                                                               -5.846e-03
Runonnx:Iteration.Count36                                                                4.136e-04
Runonnx:Iteration.Count37                                                                1.115e-03
Runonnx:Iteration.Count38                                                                5.355e-03
Runonnx:Iteration.Count39                                                                2.222e-05
Runonnx:Iteration.Count40                                                               -5.610e-03
Runonnx:Iteration.Count41                                                               -3.999e-03
Runonnx:Iteration.Count42                                                               -2.164e-03
Runonnx:Iteration.Count43                                                               -5.785e-03
Runonnx:Iteration.Count44                                                                2.142e-03
Runonnx:Iteration.Count45                                                               -5.886e-03
Runonnx:Iteration.Count46                                                               -2.036e-03
Runonnx:Iteration.Count47                                                               -1.055e-02
Runonnx:Iteration.Count48                                                               -7.705e-04
Runonnx:Iteration.Count49                                                               -1.298e-04
Runonnx:EnvironmentChrome                                                                1.050e+00
Runonnx:EnvironmentFirefox                                                               6.510e-01
Runonnx:EnvironmentSafari                                                                4.917e-01
Runonnx:Model.Uniquesteerable-nafx                                                       2.950e+00
Buffer.Size1024:Iteration.Count1                                                        -3.736e-02
Buffer.Size8192:Iteration.Count1                                                        -6.674e-02
Buffer.Size1024:Iteration.Count2                                                         1.305e-03
Buffer.Size8192:Iteration.Count2                                                         5.925e-03
Buffer.Size1024:Iteration.Count3                                                         1.572e-03
Buffer.Size8192:Iteration.Count3                                                        -6.993e-03
Buffer.Size1024:Iteration.Count4                                                         3.848e-04
Buffer.Size8192:Iteration.Count4                                                         5.105e-03
Buffer.Size1024:Iteration.Count5                                                        -2.390e-03
Buffer.Size8192:Iteration.Count5                                                        -1.016e-02
Buffer.Size1024:Iteration.Count6                                                        -1.069e-03
Buffer.Size8192:Iteration.Count6                                                        -1.349e-03
Buffer.Size1024:Iteration.Count7                                                        -3.591e-03
Buffer.Size8192:Iteration.Count7                                                         6.283e-03
Buffer.Size1024:Iteration.Count8                                                         2.771e-03
Buffer.Size8192:Iteration.Count8                                                        -1.875e-03
Buffer.Size1024:Iteration.Count9                                                         1.198e-03
Buffer.Size8192:Iteration.Count9                                                         8.963e-04
Buffer.Size1024:Iteration.Count10                                                       -1.749e-03
Buffer.Size8192:Iteration.Count10                                                        6.523e-03
Buffer.Size1024:Iteration.Count11                                                       -8.176e-03
Buffer.Size8192:Iteration.Count11                                                       -4.969e-03
Buffer.Size1024:Iteration.Count12                                                       -3.792e-03
Buffer.Size8192:Iteration.Count12                                                       -9.516e-03
Buffer.Size1024:Iteration.Count13                                                       -2.185e-04
Buffer.Size8192:Iteration.Count13                                                        8.679e-03
Buffer.Size1024:Iteration.Count14                                                        3.624e-03
Buffer.Size8192:Iteration.Count14                                                       -4.963e-03
Buffer.Size1024:Iteration.Count15                                                        7.185e-03
Buffer.Size8192:Iteration.Count15                                                        3.387e-03
Buffer.Size1024:Iteration.Count16                                                       -7.748e-04
Buffer.Size8192:Iteration.Count16                                                        2.674e-03
Buffer.Size1024:Iteration.Count17                                                        9.341e-03
Buffer.Size8192:Iteration.Count17                                                        1.430e-03
Buffer.Size1024:Iteration.Count18                                                       -2.945e-03
Buffer.Size8192:Iteration.Count18                                                        2.367e-03
Buffer.Size1024:Iteration.Count19                                                       -1.452e-03
Buffer.Size8192:Iteration.Count19                                                        9.959e-04
Buffer.Size1024:Iteration.Count20                                                       -2.478e-03
Buffer.Size8192:Iteration.Count20                                                        2.932e-03
Buffer.Size1024:Iteration.Count21                                                        5.770e-03
Buffer.Size8192:Iteration.Count21                                                        1.152e-02
Buffer.Size1024:Iteration.Count22                                                        3.530e-03
Buffer.Size8192:Iteration.Count22                                                        2.454e-04
Buffer.Size1024:Iteration.Count23                                                        7.683e-04
Buffer.Size8192:Iteration.Count23                                                        6.735e-03
Buffer.Size1024:Iteration.Count24                                                        4.979e-03
Buffer.Size8192:Iteration.Count24                                                        5.324e-03
Buffer.Size1024:Iteration.Count25                                                       -2.513e-03
Buffer.Size8192:Iteration.Count25                                                        4.519e-03
Buffer.Size1024:Iteration.Count26                                                       -1.110e-03
Buffer.Size8192:Iteration.Count26                                                        8.334e-03
Buffer.Size1024:Iteration.Count27                                                        5.347e-03
Buffer.Size8192:Iteration.Count27                                                       -2.316e-03
Buffer.Size1024:Iteration.Count28                                                        9.718e-03
Buffer.Size8192:Iteration.Count28                                                        5.264e-03
Buffer.Size1024:Iteration.Count29                                                        4.153e-04
Buffer.Size8192:Iteration.Count29                                                       -2.125e-03
Buffer.Size1024:Iteration.Count30                                                       -2.095e-03
Buffer.Size8192:Iteration.Count30                                                       -3.986e-04
Buffer.Size1024:Iteration.Count31                                                        4.222e-03
Buffer.Size8192:Iteration.Count31                                                       -8.712e-04
Buffer.Size1024:Iteration.Count32                                                        1.131e-02
Buffer.Size8192:Iteration.Count32                                                        3.212e-03
Buffer.Size1024:Iteration.Count33                                                       -2.726e-03
Buffer.Size8192:Iteration.Count33                                                       -5.395e-03
Buffer.Size1024:Iteration.Count34                                                       -7.245e-04
Buffer.Size8192:Iteration.Count34                                                        1.328e-03
Buffer.Size1024:Iteration.Count35                                                       -1.367e-03
Buffer.Size8192:Iteration.Count35                                                       -3.015e-03
Buffer.Size1024:Iteration.Count36                                                        7.288e-03
Buffer.Size8192:Iteration.Count36                                                        5.503e-03
Buffer.Size1024:Iteration.Count37                                                        4.796e-04
Buffer.Size8192:Iteration.Count37                                                        4.044e-03
Buffer.Size1024:Iteration.Count38                                                       -1.058e-03
Buffer.Size8192:Iteration.Count38                                                        7.048e-03
Buffer.Size1024:Iteration.Count39                                                        6.947e-03
Buffer.Size8192:Iteration.Count39                                                        4.833e-03
Buffer.Size1024:Iteration.Count40                                                       -2.307e-03
Buffer.Size8192:Iteration.Count40                                                        6.469e-03
Buffer.Size1024:Iteration.Count41                                                       -6.487e-03
Buffer.Size8192:Iteration.Count41                                                       -3.143e-03
Buffer.Size1024:Iteration.Count42                                                       -4.792e-04
Buffer.Size8192:Iteration.Count42                                                        1.093e-03
Buffer.Size1024:Iteration.Count43                                                        1.149e-03
Buffer.Size8192:Iteration.Count43                                                       -2.771e-03
Buffer.Size1024:Iteration.Count44                                                       -6.641e-04
Buffer.Size8192:Iteration.Count44                                                        1.017e-03
Buffer.Size1024:Iteration.Count45                                                       -1.928e-03
Buffer.Size8192:Iteration.Count45                                                        4.131e-04
Buffer.Size1024:Iteration.Count46                                                        3.851e-03
Buffer.Size8192:Iteration.Count46                                                       -7.504e-04
Buffer.Size1024:Iteration.Count47                                                       -9.485e-03
Buffer.Size8192:Iteration.Count47                                                       -3.881e-03
Buffer.Size1024:Iteration.Count48                                                        5.488e-03
Buffer.Size8192:Iteration.Count48                                                        1.264e-03
Buffer.Size1024:Iteration.Count49                                                        2.073e-03
Buffer.Size8192:Iteration.Count49                                                        5.904e-03
Buffer.Size1024:EnvironmentChrome                                                        8.522e-01
Buffer.Size8192:EnvironmentChrome                                                        9.910e-01
Buffer.Size1024:EnvironmentFirefox                                                       5.789e-01
Buffer.Size8192:EnvironmentFirefox                                                       6.755e-01
Buffer.Size1024:EnvironmentSafari                                                        3.764e-01
Buffer.Size8192:EnvironmentSafari                                                        3.787e-01
Buffer.Size1024:Model.Uniquesteerable-nafx                                              -1.062e+00
Buffer.Size8192:Model.Uniquesteerable-nafx                                              -3.095e+00
Iteration.Count1:EnvironmentChrome                                                       4.964e-01
Iteration.Count2:EnvironmentChrome                                                       2.241e-02
Iteration.Count3:EnvironmentChrome                                                      -1.754e-02
Iteration.Count4:EnvironmentChrome                                                      -1.006e-02
Iteration.Count5:EnvironmentChrome                                                      -1.036e-02
Iteration.Count6:EnvironmentChrome                                                      -1.093e-02
Iteration.Count7:EnvironmentChrome                                                      -1.419e-02
Iteration.Count8:EnvironmentChrome                                                      -1.308e-02
Iteration.Count9:EnvironmentChrome                                                      -3.121e-05
Iteration.Count10:EnvironmentChrome                                                     -1.200e-02
Iteration.Count11:EnvironmentChrome                                                     -1.649e-03
Iteration.Count12:EnvironmentChrome                                                     -8.542e-03
Iteration.Count13:EnvironmentChrome                                                     -1.051e-02
Iteration.Count14:EnvironmentChrome                                                      6.975e-03
Iteration.Count15:EnvironmentChrome                                                     -1.094e-02
Iteration.Count16:EnvironmentChrome                                                     -1.431e-02
Iteration.Count17:EnvironmentChrome                                                      2.583e-02
Iteration.Count18:EnvironmentChrome                                                     -3.882e-03
Iteration.Count19:EnvironmentChrome                                                     -1.678e-02
Iteration.Count20:EnvironmentChrome                                                     -1.821e-02
Iteration.Count21:EnvironmentChrome                                                     -2.096e-02
Iteration.Count22:EnvironmentChrome                                                     -1.522e-02
Iteration.Count23:EnvironmentChrome                                                     -1.059e-02
Iteration.Count24:EnvironmentChrome                                                     -1.207e-02
Iteration.Count25:EnvironmentChrome                                                     -6.008e-03
Iteration.Count26:EnvironmentChrome                                                     -2.043e-02
Iteration.Count27:EnvironmentChrome                                                     -1.384e-02
Iteration.Count28:EnvironmentChrome                                                     -1.773e-02
Iteration.Count29:EnvironmentChrome                                                     -3.585e-03
Iteration.Count30:EnvironmentChrome                                                     -2.986e-02
Iteration.Count31:EnvironmentChrome                                                     -1.576e-02
Iteration.Count32:EnvironmentChrome                                                     -1.508e-02
Iteration.Count33:EnvironmentChrome                                                     -1.963e-02
Iteration.Count34:EnvironmentChrome                                                     -2.158e-02
Iteration.Count35:EnvironmentChrome                                                     -1.067e-02
Iteration.Count36:EnvironmentChrome                                                     -1.348e-04
Iteration.Count37:EnvironmentChrome                                                      1.242e-02
Iteration.Count38:EnvironmentChrome                                                     -1.111e-03
Iteration.Count39:EnvironmentChrome                                                     -1.335e-02
Iteration.Count40:EnvironmentChrome                                                     -1.977e-02
Iteration.Count41:EnvironmentChrome                                                     -1.135e-02
Iteration.Count42:EnvironmentChrome                                                     -5.064e-03
Iteration.Count43:EnvironmentChrome                                                     -7.143e-03
Iteration.Count44:EnvironmentChrome                                                     -1.813e-02
Iteration.Count45:EnvironmentChrome                                                     -2.947e-02
Iteration.Count46:EnvironmentChrome                                                     -9.313e-03
Iteration.Count47:EnvironmentChrome                                                     -1.225e-02
Iteration.Count48:EnvironmentChrome                                                     -6.509e-03
Iteration.Count49:EnvironmentChrome                                                     -7.852e-03
Iteration.Count1:EnvironmentFirefox                                                      4.980e-01
Iteration.Count2:EnvironmentFirefox                                                      2.846e-02
Iteration.Count3:EnvironmentFirefox                                                     -2.706e-02
Iteration.Count4:EnvironmentFirefox                                                     -2.805e-02
Iteration.Count5:EnvironmentFirefox                                                     -2.835e-02
Iteration.Count6:EnvironmentFirefox                                                     -2.553e-02
Iteration.Count7:EnvironmentFirefox                                                     -2.890e-02
Iteration.Count8:EnvironmentFirefox                                                      2.195e-02
Iteration.Count9:EnvironmentFirefox                                                     -9.512e-03
Iteration.Count10:EnvironmentFirefox                                                    -7.079e-03
Iteration.Count11:EnvironmentFirefox                                                    -6.169e-02
Iteration.Count12:EnvironmentFirefox                                                     4.181e-03
Iteration.Count13:EnvironmentFirefox                                                     3.537e-03
Iteration.Count14:EnvironmentFirefox                                                     6.359e-03
Iteration.Count15:EnvironmentFirefox                                                    -2.410e-02
Iteration.Count16:EnvironmentFirefox                                                     2.423e-02
Iteration.Count17:EnvironmentFirefox                                                    -1.825e-02
Iteration.Count18:EnvironmentFirefox                                                     9.182e-03
Iteration.Count19:EnvironmentFirefox                                                    -1.269e-02
Iteration.Count20:EnvironmentFirefox                                                     8.440e-03
Iteration.Count21:EnvironmentFirefox                                                    -2.188e-02
Iteration.Count22:EnvironmentFirefox                                                    -1.941e-02
Iteration.Count23:EnvironmentFirefox                                                    -4.049e-02
Iteration.Count24:EnvironmentFirefox                                                     2.659e-02
Iteration.Count25:EnvironmentFirefox                                                    -8.589e-03
Iteration.Count26:EnvironmentFirefox                                                    -2.474e-02
Iteration.Count27:EnvironmentFirefox                                                    -3.696e-02
Iteration.Count28:EnvironmentFirefox                                                     2.434e-02
Iteration.Count29:EnvironmentFirefox                                                    -9.438e-03
Iteration.Count30:EnvironmentFirefox                                                    -8.104e-03
Iteration.Count31:EnvironmentFirefox                                                    -3.900e-02
Iteration.Count32:EnvironmentFirefox                                                     1.144e-02
Iteration.Count33:EnvironmentFirefox                                                    -4.287e-02
Iteration.Count34:EnvironmentFirefox                                                    -1.036e-02
Iteration.Count35:EnvironmentFirefox                                                    -2.539e-02
Iteration.Count36:EnvironmentFirefox                                                     2.508e-02
Iteration.Count37:EnvironmentFirefox                                                    -2.209e-02
Iteration.Count38:EnvironmentFirefox                                                    -4.549e-03
Iteration.Count39:EnvironmentFirefox                                                    -1.789e-02
Iteration.Count40:EnvironmentFirefox                                                     2.242e-02
Iteration.Count41:EnvironmentFirefox                                                    -2.585e-02
Iteration.Count42:EnvironmentFirefox                                                    -7.534e-03
Iteration.Count43:EnvironmentFirefox                                                    -4.055e-02
Iteration.Count44:EnvironmentFirefox                                                    -6.910e-03
Iteration.Count45:EnvironmentFirefox                                                    -2.629e-02
Iteration.Count46:EnvironmentFirefox                                                     1.031e-02
Iteration.Count47:EnvironmentFirefox                                                    -3.024e-02
Iteration.Count48:EnvironmentFirefox                                                     3.654e-02
Iteration.Count49:EnvironmentFirefox                                                    -8.493e-03
Iteration.Count1:EnvironmentSafari                                                       1.295e+00
Iteration.Count2:EnvironmentSafari                                                       2.593e-01
Iteration.Count3:EnvironmentSafari                                                       3.850e-02
Iteration.Count4:EnvironmentSafari                                                       7.805e-02
Iteration.Count5:EnvironmentSafari                                                       8.434e-03
Iteration.Count6:EnvironmentSafari                                                       1.267e-02
Iteration.Count7:EnvironmentSafari                                                      -4.095e-02
Iteration.Count8:EnvironmentSafari                                                      -1.935e-02
Iteration.Count9:EnvironmentSafari                                                       7.164e-02
Iteration.Count10:EnvironmentSafari                                                     -7.455e-05
Iteration.Count11:EnvironmentSafari                                                     -9.317e-02
Iteration.Count12:EnvironmentSafari                                                     -1.640e-03
Iteration.Count13:EnvironmentSafari                                                     -1.871e-02
Iteration.Count14:EnvironmentSafari                                                     -3.288e-02
Iteration.Count15:EnvironmentSafari                                                     -5.557e-02
Iteration.Count16:EnvironmentSafari                                                     -3.042e-02
Iteration.Count17:EnvironmentSafari                                                     -1.455e-02
Iteration.Count18:EnvironmentSafari                                                     -1.266e-01
Iteration.Count19:EnvironmentSafari                                                     -7.098e-02
Iteration.Count20:EnvironmentSafari                                                      4.459e-02
Iteration.Count21:EnvironmentSafari                                                     -5.542e-02
Iteration.Count22:EnvironmentSafari                                                     -6.631e-02
Iteration.Count23:EnvironmentSafari                                                      1.021e-02
Iteration.Count24:EnvironmentSafari                                                     -1.266e-01
Iteration.Count25:EnvironmentSafari                                                     -1.749e-02
Iteration.Count26:EnvironmentSafari                                                     -3.000e-02
Iteration.Count27:EnvironmentSafari                                                     -3.153e-02
Iteration.Count28:EnvironmentSafari                                                     -1.114e-01
Iteration.Count29:EnvironmentSafari                                                     -5.682e-02
Iteration.Count30:EnvironmentSafari                                                     -4.734e-02
Iteration.Count31:EnvironmentSafari                                                     -5.712e-02
Iteration.Count32:EnvironmentSafari                                                     -3.546e-02
Iteration.Count33:EnvironmentSafari                                                     -3.222e-02
Iteration.Count34:EnvironmentSafari                                                     -1.071e-01
Iteration.Count35:EnvironmentSafari                                                     -5.128e-02
Iteration.Count36:EnvironmentSafari                                                     -1.622e-02
Iteration.Count37:EnvironmentSafari                                                     -5.004e-02
Iteration.Count38:EnvironmentSafari                                                     -1.296e-02
Iteration.Count39:EnvironmentSafari                                                     -8.227e-02
Iteration.Count40:EnvironmentSafari                                                     -9.170e-03
Iteration.Count41:EnvironmentSafari                                                     -9.179e-02
Iteration.Count42:EnvironmentSafari                                                     -5.041e-02
Iteration.Count43:EnvironmentSafari                                                     -1.655e-02
Iteration.Count44:EnvironmentSafari                                                     -1.532e-02
Iteration.Count45:EnvironmentSafari                                                     -3.676e-02
Iteration.Count46:EnvironmentSafari                                                     -4.592e-02
Iteration.Count47:EnvironmentSafari                                                     -3.502e-02
Iteration.Count48:EnvironmentSafari                                                      1.114e-02
Iteration.Count49:EnvironmentSafari                                                     -3.997e-02
Iteration.Count1:Model.Uniquesteerable-nafx                                             -1.714e-02
Iteration.Count2:Model.Uniquesteerable-nafx                                             -2.165e-03
Iteration.Count3:Model.Uniquesteerable-nafx                                              6.413e-04
Iteration.Count4:Model.Uniquesteerable-nafx                                             -3.946e-03
Iteration.Count5:Model.Uniquesteerable-nafx                                             -7.229e-03
Iteration.Count6:Model.Uniquesteerable-nafx                                             -1.417e-03
Iteration.Count7:Model.Uniquesteerable-nafx                                             -5.343e-03
Iteration.Count8:Model.Uniquesteerable-nafx                                             -3.371e-04
Iteration.Count9:Model.Uniquesteerable-nafx                                             -4.863e-03
Iteration.Count10:Model.Uniquesteerable-nafx                                             1.458e-03
Iteration.Count11:Model.Uniquesteerable-nafx                                            -6.687e-03
Iteration.Count12:Model.Uniquesteerable-nafx                                            -4.223e-03
Iteration.Count13:Model.Uniquesteerable-nafx                                            -6.699e-04
Iteration.Count14:Model.Uniquesteerable-nafx                                            -1.665e-03
Iteration.Count15:Model.Uniquesteerable-nafx                                             4.666e-03
Iteration.Count16:Model.Uniquesteerable-nafx                                             4.750e-03
Iteration.Count17:Model.Uniquesteerable-nafx                                             6.047e-03
Iteration.Count18:Model.Uniquesteerable-nafx                                             5.484e-04
Iteration.Count19:Model.Uniquesteerable-nafx                                            -2.731e-03
Iteration.Count20:Model.Uniquesteerable-nafx                                             1.849e-04
Iteration.Count21:Model.Uniquesteerable-nafx                                             3.918e-03
Iteration.Count22:Model.Uniquesteerable-nafx                                             7.847e-03
Iteration.Count23:Model.Uniquesteerable-nafx                                             9.065e-04
Iteration.Count24:Model.Uniquesteerable-nafx                                             1.252e-03
Iteration.Count25:Model.Uniquesteerable-nafx                                            -1.641e-03
Iteration.Count26:Model.Uniquesteerable-nafx                                            -3.323e-04
Iteration.Count27:Model.Uniquesteerable-nafx                                             8.157e-04
Iteration.Count28:Model.Uniquesteerable-nafx                                             4.461e-04
Iteration.Count29:Model.Uniquesteerable-nafx                                            -1.515e-03
Iteration.Count30:Model.Uniquesteerable-nafx                                            -1.420e-03
Iteration.Count31:Model.Uniquesteerable-nafx                                            -2.054e-03
Iteration.Count32:Model.Uniquesteerable-nafx                                             2.195e-03
Iteration.Count33:Model.Uniquesteerable-nafx                                            -2.423e-03
Iteration.Count34:Model.Uniquesteerable-nafx                                            -1.680e-03
Iteration.Count35:Model.Uniquesteerable-nafx                                            -2.120e-03
Iteration.Count36:Model.Uniquesteerable-nafx                                             2.184e-03
Iteration.Count37:Model.Uniquesteerable-nafx                                             2.484e-03
Iteration.Count38:Model.Uniquesteerable-nafx                                             9.531e-03
Iteration.Count39:Model.Uniquesteerable-nafx                                             5.985e-03
Iteration.Count40:Model.Uniquesteerable-nafx                                             5.784e-04
Iteration.Count41:Model.Uniquesteerable-nafx                                             1.002e-03
Iteration.Count42:Model.Uniquesteerable-nafx                                             1.103e-03
Iteration.Count43:Model.Uniquesteerable-nafx                                            -1.844e-03
Iteration.Count44:Model.Uniquesteerable-nafx                                             8.094e-03
Iteration.Count45:Model.Uniquesteerable-nafx                                             1.537e-03
Iteration.Count46:Model.Uniquesteerable-nafx                                             5.114e-03
Iteration.Count47:Model.Uniquesteerable-nafx                                            -5.292e-03
Iteration.Count48:Model.Uniquesteerable-nafx                                             3.513e-03
Iteration.Count49:Model.Uniquesteerable-nafx                                             3.716e-03
EnvironmentChrome:Model.Uniquesteerable-nafx                                            -2.828e-01
EnvironmentFirefox:Model.Uniquesteerable-nafx                                           -1.160e-01
EnvironmentSafari:Model.Uniquesteerable-nafx                                            -2.010e-01
Runonnx:Buffer.Size1024:Iteration.Count1                                                -7.959e-02
Runonnx:Buffer.Size8192:Iteration.Count1                                                -6.008e-02
Runonnx:Buffer.Size1024:Iteration.Count2                                                -1.834e-03
Runonnx:Buffer.Size8192:Iteration.Count2                                                -7.931e-03
Runonnx:Buffer.Size1024:Iteration.Count3                                                 2.527e-03
Runonnx:Buffer.Size8192:Iteration.Count3                                                 9.140e-03
Runonnx:Buffer.Size1024:Iteration.Count4                                                 1.179e-03
Runonnx:Buffer.Size8192:Iteration.Count4                                                -3.911e-03
Runonnx:Buffer.Size1024:Iteration.Count5                                                 5.803e-03
Runonnx:Buffer.Size8192:Iteration.Count5                                                 1.105e-02
Runonnx:Buffer.Size1024:Iteration.Count6                                                 3.917e-03
Runonnx:Buffer.Size8192:Iteration.Count6                                                 5.710e-03
Runonnx:Buffer.Size1024:Iteration.Count7                                                 1.102e-02
Runonnx:Buffer.Size8192:Iteration.Count7                                                 3.303e-04
Runonnx:Buffer.Size1024:Iteration.Count8                                                 6.145e-03
Runonnx:Buffer.Size8192:Iteration.Count8                                                 6.922e-03
Runonnx:Buffer.Size1024:Iteration.Count9                                                 7.004e-03
Runonnx:Buffer.Size8192:Iteration.Count9                                                 6.158e-03
Runonnx:Buffer.Size1024:Iteration.Count10                                                4.175e-04
Runonnx:Buffer.Size8192:Iteration.Count10                                               -8.376e-03
Runonnx:Buffer.Size1024:Iteration.Count11                                                1.583e-02
