"Environment","Run","Model.Unique","Iteration","Iteration.Count","response","SE","df","lower.CL","upper.CL","p.value"
"Chrome","onnx","guitar-lstm",20,"20",0.0117363042747158,0.000210547054344266,4239.61087030893,0.0113306964988801,0.0121564316935262,1
"Chrome","onnx","guitar-lstm",25,"25",0.0117380657832,0.000210578655469619,4239.61087030893,0.011332397129466,0.0121582562591701,1
"Chrome","onnx","guitar-lstm",30,"30",0.0118270084211748,0.000212174269386305,4239.61087030893,0.0114182659015354,0.0122503827989968,1
"Chrome","onnx","guitar-lstm",35,"35",0.0118010847675732,0.000211709203998095,4239.61087030893,0.0113932381718322,0.0122235311498849,1
"Chrome","onnx","guitar-lstm",40,"40",0.0120347572209121,0.0002159012431256,4239.61087030893,0.0116188348832804,0.0124655684344662,1
"Chrome","onnx","guitar-lstm",45,"45",0.0123413982131604,0.000221402323887297,4239.61087030893,0.0119148783340936,0.0127831863309903,0.701397034820911
"Chrome","onnx","guitar-lstm",5,"5",0.0118538850961067,0.000212656431794933,4239.61087030893,0.0114442137160624,0.0122782215849818,1
"Chrome","onnx","steerable-nafx",0,"0",0.0438439660830801,0.000786552367208961,4239.61087030893,0.0423287145055384,0.045413459500235,0.236333113391511
"Chrome","onnx","steerable-nafx",10,"10",0.0421387115673898,0.000755960427294848,4239.61087030893,0.0406823937457522,0.0436471615622439,1
"Chrome","onnx","steerable-nafx",15,"15",0.0420707279309895,0.000754740813858408,4239.61087030893,0.0406167596301983,0.043576744298612,1
"Chrome","onnx","steerable-nafx",20,"20",0.0422830436310433,0.000758549716916049,4239.61087030893,0.0408217376797569,0.0437966603168706,1
"Chrome","onnx","steerable-nafx",25,"25",0.0419830869260058,0.000753168550988661,4239.61087030761,0.0405321475065619,0.0434859659866581,1
"Chrome","onnx","steerable-nafx",30,"30",0.0420017474287623,0.000753503316839658,4239.61087030893,0.040550163100594,0.0435052944840979,1
"Chrome","onnx","steerable-nafx",35,"35",0.0419969829483237,0.000753417842971694,4239.61087030893,0.0405455632810459,0.0435003594483616,1
"Chrome","onnx","steerable-nafx",40,"40",0.041933671365843,0.000752282045289131,4239.61087030893,0.0404844397527903,0.0434347814853316,1
"Chrome","onnx","steerable-nafx",45,"45",0.0419736942895505,0.000753000048886805,4239.61087030893,0.040523079480503,0.0434762371196469,1
"Chrome","onnx","steerable-nafx",5,"5",0.0420544271469505,0.000754448380909966,4239.61087030761,0.0406010222027836,0.0435598599913307,1
"Firefox","bypass","guitar-lstm",0,"0",0.000982514755703751,1.76261268301354e-05,4239.61087030893,0.000948558953650692,0.00101768608209363,6.7110474786262e-50
"Firefox","bypass","guitar-lstm",10,"10",0.000733623844332593,1.31610714757721e-05,4239.61087030893,0.000708269735506289,0.000759885560532402,0.133460869799314
"Firefox","bypass","guitar-lstm",15,"15",0.000745999776499601,1.33830933321875e-05,4239.61087030893,0.000720217954297549,0.000772704517037821,0.722709204976424
"Firefox","bypass","guitar-lstm",20,"20",0.000746016327000988,1.33833902450174e-05,4239.61087030893,0.000720233932812057,0.000772721660001645,0.722709204976424
"Firefox","bypass","guitar-lstm",25,"25",0.000730525588438999,1.31054893575233e-05,4239.61087030893,0.000705278555626792,0.000756676395597859,0.0749043043577522
"Firefox","bypass","guitar-lstm",30,"30",0.000739028097504003,1.32580227442069e-05,4239.61087030893,0.000713487217181528,0.000765483271105934,0.342122695327518
"Firefox","bypass","guitar-lstm",35,"35",0.00075880643722014,1.36128423764846e-05,4239.61087030893,0.000732582015623155,0.000785969620994507,0.752772865970239
"Firefox","bypass","guitar-lstm",40,"40",0.000742510516024546,1.33204966665194e-05,4239.61087030893,0.000716849282991577,0.000769090350633043,0.525568052995953
"Firefox","bypass","guitar-lstm",45,"45",0.00074866589784433,1.3430923039267e-05,4239.61087030893,0.000722791934238695,0.000775466078194997,0.722709204976424
"Firefox","bypass","guitar-lstm",5,"5",0.000730020609783424,1.30964301370098e-05,4239.61087030893,0.000704791029080888,0.000756153340095079,0.0746056420273319
"Firefox","bypass","steerable-nafx",0,"0",0.000252161777379777,4.52373406506728e-06,4239.61087030893,0.000243447042717169,0.00026118847557824,2.95061706477959e-232
"Firefox","bypass","steerable-nafx",10,"10",0.000130057151211133,2.33320042178048e-06,4239.61087030893,0.00012556236387438,0.000134712839574111,1.01165783123335e-05
"Firefox","bypass","steerable-nafx",15,"15",0.000131840378071342,2.36519117064453e-06,4239.61087030893,0.00012728396224715,0.000136559901052134,0.000279792941681389
"Firefox","bypass","steerable-nafx",20,"20",0.000133109715444063,2.3879628403746e-06,4239.61087030893,0.000128509431201288,0.000137874677212187,0.00220568164562204
"Firefox","bypass","steerable-nafx",25,"25",0.000130202968915288,2.33581636350816e-06,4239.61087030893,0.000125703142105011,0.000134863877151084,1.23846127365546e-05
"Firefox","bypass","steerable-nafx",30,"30",0.000135640294553218,2.43336094566791e-06,4239.61087030893,0.000130952553259227,0.00014049584409449,0.0201522385848126
"Firefox","bypass","steerable-nafx",35,"35",0.000129370727047456,2.32088610354962e-06,4239.61087030893,0.000124899662594142,0.000134001843313005,2.19877413526148e-06
"Firefox","bypass","steerable-nafx",40,"40",0.000133533278282392,2.39556147669593e-06,4239.61087030893,0.000128918355668222,0.000138313402435353,0.00329825126116765
"Firefox","bypass","steerable-nafx",45,"45",0.000131054026063748,2.35108416600308e-06,4239.61087030893,0.000126524786638647,0.000135745399805095,6.86885487135779e-05
"Firefox","bypass","steerable-nafx",5,"5",0.000134818456075022,2.41861732052999e-06,4239.61087030893,0.000130159117595873,0.000139644586058787,0.0143499094140584
"Firefox","onnx","guitar-lstm",0,"0",0.00726535683687986,0.000130339112292832,4239.61087030893,0.00701426542357968,0.0075254366322879,2.47699312233478e-08
"Firefox","onnx","guitar-lstm",10,"10",0.00650187476644175,0.000116642389950543,4239.61087030893,0.00627716936506084,0.00673462400326397,1
"Firefox","onnx","guitar-lstm",15,"15",0.00650913281134184,0.000116772597888088,4239.61087030893,0.00628417657124885,0.00674214186621223,1
"Firefox","onnx","guitar-lstm",20,"20",0.00650963051251733,0.000116781526552001,4239.61087030893,0.00628465707182506,0.00674265738372116,1
"Firefox","onnx","guitar-lstm",25,"25",0.00655321383466593,0.000117563403016868,4239.61087030893,0.00632673415027493,0.00678780086895081,1
"Firefox","onnx","guitar-lstm",30,"30",0.00650062596795375,0.000116619986744477,4239.61087030893,0.00627596372516564,0.00673333050122423,1
"Firefox","onnx","guitar-lstm",35,"35",0.00647155716671682,0.00011609849800914,4239.61087030893,0.00624789954442422,0.0067032211168407,1
"Firefox","onnx","guitar-lstm",40,"40",0.00649730021278146,0.000116560323332674,4239.61087030893,0.00627275290840384,0.00672988569316242,1
"Firefox","onnx","guitar-lstm",45,"45",0.00649295090573288,0.000116482297595942,4239.61087030893,0.00626855391381454,0.00672538069288187,1
"Firefox","onnx","guitar-lstm",5,"5",0.00651744967813135,0.00011692180088785,4239.61087030893,0.00629220600634252,0.00675075645396186,1
"Firefox","onnx","steerable-nafx",0,"0",0.0214648545733378,0.000385075386302032,4239.61087030761,0.0207230271872769,0.0222332373398331,1
"Firefox","onnx","steerable-nafx",10,"10",0.0209634855756757,0.000376080922361215,4239.61087030893,0.0202389855491698,0.0217139207107933,1
"Firefox","onnx","steerable-nafx",15,"15",0.0208321557734957,0.000373724890824426,4239.61087030893,0.0201121945172633,0.0215778896628453,1
"Firefox","onnx","steerable-nafx",20,"20",0.0208795300466932,0.000374574776226166,4239.61087030893,0.0201579315311385,0.0216269598047465,1
"Firefox","onnx","steerable-nafx",25,"25",0.0208620317331788,0.000374260859827933,4239.61087030893,0.0201410379609793,0.0216088350997277,1
"Firefox","onnx","steerable-nafx",30,"30",0.0208546859177589,0.000374129077304047,4239.61087030893,0.0201339460176289,0.0216012263243164,1
"Firefox","onnx","steerable-nafx",35,"35",0.021002256721041,0.000376776469294832,4239.61087030893,0.0202764167601171,0.021754079756544,1
"Firefox","onnx","steerable-nafx",40,"40",0.0209012288084006,0.000374964047861722,4239.61087030893,0.0201788803816073,0.0216494353224526,1
"Firefox","onnx","steerable-nafx",45,"45",0.0208651236418862,0.000374316328078859,4239.61087030893,0.020144023013032,0.0216120376902642,1
"Firefox","onnx","steerable-nafx",5,"5",0.0211499593550229,0.000379426226303159,4239.61087030893,0.0204190147772236,0.0219070697386479,1
"Native","bypass","guitar-lstm",0,"0",0.000536610882260781,9.62669661117157e-06,4239.61087030893,0.000518065559870672,0.000555820076193786,0.214194684671102
"Native","bypass","guitar-lstm",10,"10",0.000515155028836821,9.24178270376811e-06,4239.61087030893,0.000497351222752208,0.000533596162219726,1
"Native","bypass","guitar-lstm",15,"15",0.000513184818844297,9.2064375132673e-06,4239.61087030893,0.000495449103401702,0.000531555424127445,1
"Native","bypass","guitar-lstm",20,"20",0.000515757351515367,9.2525882574385e-06,4239.61087030893,0.000497932729102524,0.000534220046393808,1
"Native","bypass","guitar-lstm",25,"25",0.000515501999075215,9.24800728349346e-06,4239.61087030893,0.000497686201666639,0.000533955553038505,1
"Native","bypass","guitar-lstm",30,"30",0.000514238367400705,9.22533797289818e-06,4239.61087030893,0.000496466241221247,0.000532646686824968,1
"Native","bypass","guitar-lstm",35,"35",0.000514614156108701,9.23207955045722e-06,4239.61087030893,0.00049682904263627,0.000533035927735311,1
"Native","bypass","guitar-lstm",40,"40",0.000513179766456184,9.20634687439071e-06,4239.61087030893,0.000495444225624596,0.000531550190877731,1
"Native","bypass","guitar-lstm",45,"45",0.000512625323478492,9.19640027339753e-06,4239.61087030893,0.000494908944248184,0.000530975900366127,1
"Native","bypass","guitar-lstm",5,"5",0.000514250297274358,9.22555199255015e-06,4239.61087030893,0.000496477758797348,0.000532659043755292,1
"Native","bypass","steerable-nafx",0,"0",0.000139485587011339,2.50234475702782e-06,4239.61087030893,0.000134664952049557,0.000144478787448258,1.26538219118999e-10
"Native","bypass","steerable-nafx",10,"10",0.000123966556061554,2.22393630950707e-06,4239.61087030893,0.000119682260264072,0.000128404217866995,1
"Native","bypass","steerable-nafx",15,"15",0.00012205224483371,2.18959393215502e-06,4239.61087030893,0.0001178341078117,0.000126421379561451,1
"Native","bypass","steerable-nafx",20,"20",0.000122729754631451,2.20174832836569e-06,4239.61087030893,0.000118488202807325,0.000127123142346834,1
"Native","bypass","steerable-nafx",25,"25",0.000122461409637116,2.19693427048318e-06,4239.61087030893,0.000118229131841148,0.000126845191339637,1
"Native","bypass","steerable-nafx",30,"30",0.00012538198698897,2.24932886967077e-06,4239.61087030893,0.000121048773765961,0.000129870317329252,1
"Native","bypass","steerable-nafx",35,"35",0.000122339919512549,2.19475476088112e-06,4239.61087030893,0.000118111840426674,0.000126719352202703,1
"Native","bypass","steerable-nafx",40,"40",0.000122349778070996,2.19493162153439e-06,4239.61087030893,0.000118121358272416,0.000126729563670431,1
"Native","bypass","steerable-nafx",45,"45",0.000122673229744378,2.2007342827009e-06,4239.61087030893,0.000118433631425648,0.000127064594024245,1
"Native","bypass","steerable-nafx",5,"5",0.000123416260316681,2.21406410907761e-06,4239.61087030893,0.000119150982791724,0.000127834223047741,1
"Native","onnx","guitar-lstm",0,"0",0.00370866792780219,6.65327934128321e-05,4239.61087030893,0.00358049601658567,0.00384142804097419,0.0149440976243013
"Native","onnx","guitar-lstm",10,"10",0.00349542340531281,6.27072274583166e-05,4239.61087030893,0.00337462124478198,0.00362054995099101,1
"Native","onnx","guitar-lstm",15,"15",0.00350404363636397,6.28618727549198e-05,4239.61087030893,0.00338294355983999,0.00362947876260861,1
"Native","onnx","guitar-lstm",20,"20",0.00349861673488124,6.2764515180111e-05,4239.61087030893,0.0033777042125812,0.0036238575929765,1
"Native","onnx","guitar-lstm",25,"25",0.00350267566280548,6.28373315708793e-05,4239.61087030893,0.00338162286357591,0.00362806181935858,1
"Native","onnx","guitar-lstm",30,"30",0.00349288621757754,6.26617107955347e-05,4239.61087030893,0.00337217174249266,0.00361792193891195,1
"Native","onnx","guitar-lstm",35,"35",0.00349725928582681,6.27401628036608e-05,4239.61087030893,0.00337639367709334,0.00362245155097883,1
"Native","onnx","guitar-lstm",40,"40",0.00349569270750478,6.27120586881418e-05,4239.61087030893,0.00337488123986495,0.00362082889346088,1
"Native","onnx","guitar-lstm",45,"45",0.00349298951489467,6.26635639296502e-05,4239.61087030893,0.00337227146984483,0.00361802893398897,1
"Native","onnx","guitar-lstm",5,"5",0.00349549083448811,6.2708437124827e-05,4239.61087030893,0.00337468634359866,0.00362061979394536,1
"Native","onnx","steerable-nafx",0,"0",0.0116089835982927,0.000208262945756884,4239.61087030893,0.0112077760369686,0.0120245532870123,1
"Native","onnx","steerable-nafx",10,"10",0.011359771278185,0.00020379212439125,4239.61087030893,0.0109671765180037,0.0117664198511656,1
"Native","onnx","steerable-nafx",15,"15",0.0113620140346243,0.000203832359012887,4239.61087030893,0.0109693417645702,0.011768742892118,1
"Native","onnx","steerable-nafx",20,"20",0.0113499312848762,0.000203615596793001,4239.61087030893,0.010957676595786,0.0117562276131559,1
"Native","onnx","steerable-nafx",25,"25",0.0113572873380608,0.000203747562980429,4239.61087030893,0.0109647784230831,0.0117638469928157,1
"Native","onnx","steerable-nafx",30,"30",0.0113498957805542,0.000203614959852254,4239.61087030893,0.0109576423184967,0.0117561908378768,1
"Native","onnx","steerable-nafx",35,"35",0.0113576637191566,0.000203754315185312,4239.61087030893,0.0109651417964129,0.0117642368473197,1
"Native","onnx","steerable-nafx",40,"40",0.0113446294251201,0.000203520482442858,4239.61087030893,0.0109525579688001,0.0117507359614004,1
"Native","onnx","steerable-nafx",45,"45",0.0113509924344022,0.000203634633612574,4239.61087030893,0.010958701071885,0.0117573267489168,1
"Native","onnx","steerable-nafx",5,"5",0.0113513230106534,0.000203640564087304,4239.61087030893,0.0109590202233899,0.0117576691588887,1
"Safari","bypass","guitar-lstm",0,"0",0.00139120062198898,2.49578731179226e-05,4239.61087030893,0.00134312059808896,0.00144100177852705,2.81567537989021e-258
"Safari","bypass","guitar-lstm",10,"10",0.000695976131731268,1.24856787111106e-05,4239.61087030893,0.000671923131381371,0.000720890163349195,4.75937207417355e-05
"Safari","bypass","guitar-lstm",15,"15",0.000700768239918725,1.25716482155944e-05,4239.61087030893,0.000676549623860682,0.000725853815831716,0.000199931634521615
"Safari","bypass","guitar-lstm",20,"20",0.000695515833145912,1.24774210425127e-05,4239.61087030893,0.000671478740758272,0.000720413387340281,4.61027281044582e-05
"Safari","bypass","guitar-lstm",25,"25",0.000707956891905192,1.27006112575392e-05,4239.61087030893,0.000683489835360669,0.000733299801790881,0.00172282092028136
"Safari","bypass","guitar-lstm",30,"30",0.000708652837858665,1.27130963948581e-05,4239.61087030893,0.000684161729356755,0.000734020660695673,0.00172282092028136
"Safari","bypass","guitar-lstm",35,"35",0.000697917827098542,1.25205123546873e-05,4239.61087030893,0.000673797721574747,0.000722901366071056,8.53816455029807e-05
"Safari","bypass","guitar-lstm",40,"40",0.000684254454280197,1.22753940591855e-05,4239.61087030893,0.00066060655620174,0.000708748882079378,3.746588274753e-07
"Safari","bypass","guitar-lstm",45,"45",0.000694372045611121,1.2456901712866e-05,4239.61087030893,0.000670374482627896,0.0007192286553571,3.29580502900802e-05
"Safari","bypass","guitar-lstm",5,"5",0.000714436359245603,1.28168516625517e-05,4239.61087030893,0.000689745371702442,0.000740011216243881,0.00377307118592995
"Safari","bypass","steerable-nafx",0,"0",0.000466642919347779,8.37148473654949e-06,4239.61087030893,0.000450515696314385,0.000483347452616746,0
"Safari","bypass","steerable-nafx",10,"10",0.000141572169297345,2.53977764421973e-06,4239.61087030893,0.000136679421856173,0.00014664006364211,3.92852170620884e-07
"Safari","bypass","steerable-nafx",15,"15",0.000132215600677826,2.37192259245069e-06,4239.61087030893,0.000127646217125182,0.000136948555596088,1.26634009211716e-19
"Safari","bypass","steerable-nafx",20,"20",0.000129274837406129,2.31916586172128e-06,4239.61087030893,0.000124807086907807,0.00013390252108621,2.66846440010861e-25
"Safari","bypass","steerable-nafx",25,"25",0.000131857722761491,2.36550233106896e-06,4239.61087030893,0.000127300707503181,0.000136577866634493,3.17751486182345e-20
"Safari","bypass","steerable-nafx",30,"30",0.000140682661802773,2.52382004986845e-06,4239.61087030893,0.000135820655823991,0.000145718714225331,7.22854224461547e-08
"Safari","bypass","steerable-nafx",35,"35",0.000135463348719228,2.43018657124365e-06,4239.61087030893,0.000130781722689846,0.000140312564086235,2.8384972938018e-14
"Safari","bypass","steerable-nafx",40,"40",0.00013594465668619,2.43882114412998e-06,4239.61087030893,0.000131246396608355,0.000140811101554843,1.23947849768222e-13
"Safari","bypass","steerable-nafx",45,"45",0.000138979584861946,2.49326717523096e-06,4239.61087030893,0.000134176437381878,0.000143954671813396,1.13567126870709e-09
"Safari","bypass","steerable-nafx",5,"5",0.000143495054669816,2.57427384008676e-06,4239.61087030893,0.00013853585212993,0.000148631783023081,1.1086886245616e-05
"Safari","onnx","guitar-lstm",0,"0",0.00769651901011287,0.000138074079229098,4239.61087030893,0.00743052659169081,0.00797203322564917,1.75522254437044e-43
"Safari","onnx","guitar-lstm",10,"10",0.00606114111113729,0.000108735712456278,4239.61087030893,0.00585166750619584,0.00627811329509417,0.941945910968514
"Safari","onnx","guitar-lstm",15,"15",0.00593503809744865,0.000106473448505498,4239.61087030893,0.00572992262448052,0.00614749614029218,0.430466840183193
"Safari","onnx","guitar-lstm",20,"20",0.00587265207561773,0.000105354255203987,4239.61087030893,0.00566969266941184,0.00608287687043802,0.215356142048348
"Safari","onnx","guitar-lstm",25,"25",0.0058594347666837,0.000105117139209269,4239.61087030893,0.00565693215191348,0.00606918641819106,0.19045847721061
"Safari","onnx","guitar-lstm",30,"30",0.00585683413521446,0.000105070484378032,4239.61087030893,0.00565442139851159,0.00606649269126682,0.19045847721061
"Safari","onnx","guitar-lstm",35,"35",0.00587957423953686,0.000105478437500965,4239.61087030893,0.00567637560269707,0.00609004682878987,0.215356142048348
"Safari","onnx","guitar-lstm",40,"40",0.0058760311893236,0.00010541487585768,4239.61087030893,0.00567295500063128,0.00608637694712218,0.215356142048348
"Safari","onnx","guitar-lstm",45,"45",0.00582944739272316,0.000104579171454928,4239.61087030893,0.00562798114440789,0.00603812557870645,0.0992452123394494
"Safari","onnx","guitar-lstm",5,"5",0.00615449899482983,0.000110410535036809,4239.61087030893,0.00594179893267707,0.00637481313429359,0.941945910968514
"Safari","onnx","steerable-nafx",0,"0",0.0227083936638913,0.000407384239783444,4239.61087030893,0.0219235894502978,0.0235212917101607,4.57902316992334e-06
"Safari","onnx","steerable-nafx",10,"10",0.0207225945852516,0.000371759384058815,4239.61087030761,0.0200064197739547,0.0214644064853497,1
"Safari","onnx","steerable-nafx",15,"15",0.0206497733851816,0.00037045298565522,4239.61087030893,0.0199361152813849,0.0213889784865716,1
"Safari","onnx","steerable-nafx",20,"20",0.0206816788252575,0.000371025363148878,4239.61087030893,0.0199669180664612,0.0214220260536639,1
"Safari","onnx","steerable-nafx",25,"25",0.020677497773638,0.000370950355882369,4239.61087030893,0.0199628815123776,0.0214176953318941,1
"Safari","onnx","steerable-nafx",30,"30",0.0206977434105272,0.000371313558736572,4239.61087030893,0.0199824274581582,0.0214386657069096,1
"Safari","onnx","steerable-nafx",35,"35",0.0206871402188957,0.000371123339506356,4239.61087030893,0.0199721907138233,0.0214276829501758,1
"Safari","onnx","steerable-nafx",40,"40",0.0206823909216456,0.000371038138021905,4239.61087030893,0.0199676055527313,0.0214227636411445,1
"Safari","onnx","steerable-nafx",45,"45",0.020666767715347,0.00037075786068854,4239.61087031026,0.0199525222859069,0.0214065811670234,1
"Safari","onnx","steerable-nafx",5,"5",0.0207021724926817,0.000371393015623444,4239.61087030761,0.0199867034708182,0.0214432533380254,1
