Environment,Model,Run,Backend,PP,Buffer.Size,N,Mean,SD,CV,P99,Max,Miss,N_Steady,Mean_Steady,SD_Steady,CV_Steady,P99_Steady,Max_Steady,Miss_Steady
Chrome,steerable-nafx,js-bypass-jspp,js-bypass,js,128,100,0.000978515625,0.00028044298631703385,0.286600417154334,0.0020734375000000015,0.0023828125,0.0,90,0.000892361111111111,3.5090895437018775e-05,0.039323649361328435,0.0009417968749999999,0.0009765625,0.0
Chrome,steerable-nafx,js-bypass-jspp,js-bypass,js,1024,100,0.00013134765624999998,3.409503179725457e-05,0.25957853204749953,0.00027851562500000006,0.0002978515625,0.0,90,0.00012169053819444444,1.3481423321113113e-05,0.11078448268156796,0.00016049804687499994,0.000234375,0.0
Chrome,steerable-nafx,js-bypass-jspp,js-bypass,js,8192,100,4.0277099609374996e-05,3.99669308557344e-06,0.09922991288685444,5.685424804687505e-05,6.591796875e-05,0.0,90,3.932698567708333e-05,1.4175908794328487e-06,0.03604626327257288,4.2926025390624995e-05,4.45556640625e-05,0.0
Chrome,steerable-nafx,onnx,wasm-onnx,wasm,128,100,0.278076171875,0.007616798736760781,0.02739105147126616,0.31133710937500014,0.339296875,1.0,90,0.2764943576388889,0.0019336064836069837,0.00699329454719774,0.28365546875000003,0.2863671875,1.0
Chrome,steerable-nafx,onnx,wasm-onnx,wasm,1024,100,0.037272070312499996,0.0004021400444009811,0.010789313312336039,0.03856533203125,0.03865234375,1.0,90,0.03714735243055556,0.0001367849179993397,0.0036822252206277625,0.037435400390625,0.0374658203125,1.0
Chrome,steerable-nafx,onnx,wasm-onnx,wasm,8192,100,0.007267852783203125,0.0001550901689854176,0.021339200670636792,0.007455645751953131,0.00868408203125,0.0,90,0.007238545735677083,3.7665675906681156e-05,0.005203486623153589,0.0073637451171875,0.0073724365234375,0.0
Chrome,steerable-nafx,onnx-jspp,wasm-onnx,js,128,100,0.277610546875,0.00395999195447964,0.014264558746259414,0.2913546875,0.293984375,1.0,90,0.27651475694444444,0.0020643104991812343,0.007465462321043438,0.28491640625,0.2858203125,1.0
Chrome,steerable-nafx,onnx-jspp,wasm-onnx,js,1024,100,0.03728701171875,0.00046391405597886163,0.012441706497642976,0.039033837890625,0.0390966796875,1.0,90,0.037142849392361114,0.0001445468945992488,0.0038916479743467567,0.0374408203125,0.0374755859375,1.0
Chrome,steerable-nafx,onnx-jspp,wasm-onnx,js,8192,100,0.00727332763671875,0.00010725201575233925,0.014745934888301601,0.007424560546875004,0.008173828125,0.0,90,0.007250359429253473,3.778694875561164e-05,0.005211734552517535,0.007349212646484375,0.0073736572265625,0.0
Chrome,steerable-nafx,onnxrt-web,js-onnx,wasm,128,100,0.281116015625,0.030732909805387613,0.10932464924511578,0.2880347656250015,0.584609375,1.0,90,0.2774448784722222,0.0010592033350175578,0.0038177072896431402,0.280701171875,0.282265625,1.0
Chrome,steerable-nafx,onnxrt-web,js-onnx,wasm,1024,100,0.037601611328125,0.003120696037804554,0.08299367839777538,0.039025683593750145,0.068251953125,1.0,90,0.03718570963541667,0.00020371830311424486,0.005478402997053956,0.03761796875,0.03873046875,1.0
Chrome,steerable-nafx,onnxrt-web,js-onnx,wasm,8192,100,0.0072828430175781245,0.00043908345589050845,0.06029011676219318,0.007441290283203146,0.01159912109375,0.0,90,0.007226047092013889,3.232409183633206e-05,0.004473274450709867,0.007326446533203124,0.0073345947265625,0.0
Chrome,steerable-nafx,onnxrt-web-jspp,js-onnx,js,128,100,0.28145703125,0.02526627505724786,0.08976956427429049,0.32228710937500105,0.5255078125,1.0,90,0.2777348090277778,0.001525045904901778,0.0054910146489749135,0.282653515625,0.28484375,1.0
Chrome,steerable-nafx,onnxrt-web-jspp,js-onnx,js,1024,100,0.037722021484375,0.003204605159405558,0.08495316616934093,0.03990996093750015,0.0691845703125,1.0,90,0.03728662109375,0.0001188230076919237,0.0031867464577486444,0.03759873046875,0.037607421875,1.0
Chrome,steerable-nafx,onnxrt-web-jspp,js-onnx,js,8192,100,0.0072861328125,0.0004572117457380016,0.06275094861757319,0.008356042480468768,0.011651611328125,0.0,90,0.007229709201388888,0.00012041268281902055,0.016655259494515805,0.0074172180175781244,0.00832275390625,0.0
Firefox,guitar-lstm,bypass,wasm-bypass,wasm,128,100,0.00109375,0.00029712824791169,0.27166011237640225,0.0025,0.0025,0.0,90,0.0010086805555555556,7.825169190633998e-05,0.07757826942866063,0.00109375,0.00109375,0.0
Firefox,guitar-lstm,bypass,wasm-bypass,wasm,1024,100,0.0006769531249999999,6.605718192844477e-05,0.09758014179851046,0.0009187500000000003,0.00099609375,0.0,90,0.0006599392361111111,3.720735748299091e-05,0.056379974771990166,0.000703125,0.000703125,0.0
Firefox,guitar-lstm,bypass,wasm-bypass,wasm,8192,100,0.000617236328125,1.1927028573599395e-05,0.019323277049862798,0.0006519531250000001,0.00066162109375,0.0,90,0.0006156955295138889,1.0905377805319274e-05,0.017712290056628176,0.0006453369140625,0.00065185546875,0.0
Firefox,guitar-lstm,bypass-jspp,wasm-bypass,js,128,100,0.0011375,0.0002921735314410727,0.25685585181632764,0.0023453125000000006,0.0025,0.0,90,0.0010572916666666667,0.00011954843201947324,0.1130704381662013,0.0012671874999999999,0.00140625,0.0
Firefox,guitar-lstm,bypass-jspp,wasm-bypass,js,1024,100,0.0006970703125,4.971340773153696e-05,0.07131763731730716,0.0008988281250000002,0.0009375,0.0,90,0.00068359375,2.229790343377902e-05,0.03261864730884245,0.00078125,0.00078125,0.0
Firefox,guitar-lstm,bypass-jspp,wasm-bypass,js,8192,100,0.0006533447265625,7.85105276827893e-06,0.012016707947711407,0.0006717285156250002,0.00070556640625,0.0,90,0.0006520996093750001,5.098200016940228e-06,0.007818130763529454,0.0006667724609375,0.0006689453125,0.0
Firefox,guitar-lstm,js-bypass,js-bypass,wasm,128,100,0.0011343750000000002,0.00034234100582266914,0.3017882144993226,0.0026609375000000027,0.003125,0.0,90,0.0010381944444444445,0.00010022991671524066,0.09654252847488064,0.00125,0.00125,0.0
Firefox,guitar-lstm,js-bypass,js-bypass,wasm,1024,100,0.0006630859375,5.6373318871878775e-05,0.08501661049308375,0.00083984375,0.00083984375,0.0,90,0.0006501736111111111,4.1015566943808855e-05,0.06308402285616528,0.000703125,0.000703125,0.0
Firefox,guitar-lstm,js-bypass,js-bypass,wasm,8192,100,0.00061845703125,2.0372791222330913e-05,0.03294132040370576,0.0006435058593750007,0.00078369140625,0.0,90,0.0006174045138888889,2.099042947350071e-05,0.03399785554091081,0.0006576660156249999,0.00078369140625,0.0
Firefox,guitar-lstm,js-bypass-jspp,js-bypass,js,128,100,0.0012687500000000001,0.00027584952575378095,0.21741834542169924,0.0023468750000000013,0.00265625,0.0,90,0.0011875000000000002,8.380019039424882e-05,0.07056858138463057,0.00140625,0.00140625,0.0
Firefox,guitar-lstm,js-bypass-jspp,js-bypass,js,1024,100,0.000712890625,4.923089877321263e-05,0.06905813745721881,0.0008794921875000003,0.0009375,0.0,90,0.0006987847222222222,1.9809676656821418e-05,0.028348754669140715,0.0007333984374999999,0.0008203125,0.0
Firefox,guitar-lstm,js-bypass-jspp,js-bypass,js,8192,100,0.000657373046875,8.223538597720064e-06,0.012509698468491934,0.0006836669921875,0.00069091796875,0.0,90,0.0006563585069444444,6.855807367778036e-06,0.010445217507264404,0.0006727294921875,0.00068359375,0.0
Firefox,guitar-lstm,onnx,wasm-onnx,wasm,128,100,0.007734375,0.0022385920991752606,0.2894341299943771,0.011275000000000092,0.02921875,0.01,90,0.007439236111111112,0.00040481220046091745,0.05441582904678843,0.0088015625,0.00921875,0.0
Firefox,guitar-lstm,onnx,wasm-onnx,wasm,1024,100,0.0061673828124999995,0.0005139283569409302,0.08333005629216085,0.006589257812500024,0.011171875,0.0,90,0.006109157986111111,9.15392147119505e-05,0.014983933124672938,0.0063865234375,0.00654296875,0.0
Firefox,guitar-lstm,onnx,wasm-onnx,wasm,8192,100,0.0060866210937499995,0.00015023920592562235,0.024683515469674025,0.006544262695312504,0.0073974609375,0.0,90,0.006068413628472222,5.44152720558102e-05,0.008966968204095496,0.0062457275390625,0.00640869140625,0.0
Firefox,guitar-lstm,onnx-jspp,wasm-onnx,js,128,100,0.0077453125000000005,0.002155389206567254,0.27828305269377496,0.010493750000000093,0.0284375,0.01,90,0.007447916666666666,0.00041240209938000284,0.0553714706859864,0.0088015625,0.00921875,0.0
Firefox,guitar-lstm,onnx-jspp,wasm-onnx,js,1024,100,0.0062525390625,0.0005193787022921798,0.08306684646037425,0.007651953125000018,0.01109375,0.0,90,0.0061937934027777785,0.0001797196463486219,0.029016086695436375,0.0068001953125,0.0076171875,0.0
Firefox,guitar-lstm,onnx-jspp,wasm-onnx,js,8192,100,0.00613046875,0.00014424154670638793,0.023528632570941323,0.006344213867187506,0.00745361328125,0.0,90,0.006112765842013888,4.800439539569554e-05,0.00785313827429061,0.0062920166015625004,0.00631591796875,0.0
Firefox,guitar-lstm,onnxrt-web,js-onnx,wasm,128,100,0.006865624999999999,0.0020985265130285674,0.305657025111125,0.018325000000000022,0.02265625,0.0,90,0.0065607638888888885,0.0013315017063625957,0.2029491883738701,0.010771874999999995,0.01828125,0.0
Firefox,guitar-lstm,onnxrt-web,js-onnx,wasm,1024,100,0.0058240234375,0.00116433315661841,0.19991903691895296,0.007287695312500051,0.01720703125,0.0,90,0.005692057291666667,0.0001834075881266026,0.03222166937692572,0.006266210937499999,0.0071875,0.0
Firefox,guitar-lstm,onnxrt-web,js-onnx,wasm,8192,100,0.0057252685546875,0.0002525253518542663,0.04410716273693641,0.0058924072265625115,0.00819580078125,0.0,90,0.005695421006944444,3.313688259387812e-05,0.005818162090822473,0.0057796142578125,0.0057861328125,0.0
Firefox,guitar-lstm,onnxrt-web-jspp,js-onnx,js,128,100,0.0068921875,0.0021094357922403317,0.3060618696517371,0.018635937500000022,0.0228125,0.01,90,0.006604166666666666,0.0013594950628239503,0.20585414200488839,0.010945312499999995,0.01859375,0.0
Firefox,guitar-lstm,onnxrt-web-jspp,js-onnx,js,1024,100,0.005909960937500001,0.001288554524639546,0.21803097148466485,0.007397656250000058,0.01853515625,0.0,90,0.005768012152777779,0.0001852625884723245,0.03211896639002488,0.0063638671874999995,0.00728515625,0.0
Firefox,guitar-lstm,onnxrt-web-jspp,js-onnx,js,8192,100,0.00577216796875,0.0002588974722900715,0.0448527266863541,0.006026220703125012,0.00828369140625,0.0,90,0.005743652343750001,5.2633798406941745e-05,0.00916382038063561,0.005964306640625,0.00600341796875,0.0
Firefox,steerable-nafx,bypass,wasm-bypass,wasm,128,100,0.0009656249999999999,0.0003421680772011842,0.3543488178135241,0.0025031250000000014,0.0028125,0.0,90,0.0008715277777777777,8.106402176193653e-05,0.09301369827664431,0.0009546874999999999,0.00109375,0.0
Firefox,steerable-nafx,bypass,wasm-bypass,wasm,1024,100,0.00012187500000000001,4.4427224878988694e-05,0.3645310759301636,0.0003128906250000002,0.0003515625,0.0,90,0.00010872395833333333,1.0163506212970078e-05,0.09347991343186851,0.00011933593749999999,0.00013671875,0.0
Firefox,steerable-nafx,bypass,wasm-bypass,wasm,8192,100,2.62451171875e-05,5.789653430661497e-06,0.22059926001850688,4.892578125000005e-05,5.859375e-05,0.0,90,2.468532986111111e-05,2.412276969291403e-06,0.0977210749406135,3.20068359375e-05,3.41796875e-05,0.0
Firefox,steerable-nafx,bypass-jspp,wasm-bypass,js,128,100,0.0009609375000000001,0.0003088286549200826,0.32138266528268755,0.0020375000000000033,0.00265625,0.0,90,0.0008680555555555555,7.807621760373553e-05,0.08994380267950333,0.0009375,0.0009375,0.0
Firefox,steerable-nafx,bypass-jspp,wasm-bypass,js,1024,100,0.00012109375,4.0799450614616686e-05,0.3369244953981249,0.00029335937500000016,0.00033203125,0.0,90,0.000109375,1.0475023799281104e-05,0.09577164616485581,0.00013671875,0.00013671875,0.0
Firefox,steerable-nafx,bypass-jspp,wasm-bypass,js,8192,100,2.7294921875e-05,5.380053792511744e-06,0.19710823196894547,4.8852539062500014e-05,5.126953125e-05,0.0,90,2.5689019097222224e-05,1.226328865162763e-06,0.04773747337419228,2.685546875e-05,2.685546875e-05,0.0
Firefox,steerable-nafx,js-bypass,js-bypass,wasm,128,100,0.0009546875,0.00027460855835528814,0.28764235245071096,0.0018781250000000015,0.0021875,0.0,90,0.0008715277777777777,7.760634643018695e-05,0.08904632578443762,0.0009375,0.0009375,0.0
Firefox,steerable-nafx,js-bypass,js-bypass,wasm,1024,100,0.000123046875,4.5148183107347415e-05,0.3669185674755853,0.0002931640625000001,0.0003125,0.0,90,0.00010915798611111111,1.0513597612164312e-05,0.09631542305537405,0.00013671875,0.00013671875,0.0
Firefox,steerable-nafx,js-bypass,js-bypass,wasm,8192,100,2.9345703125e-05,5.1932839957184935e-06,0.17696914514528245,5.131835937500002e-05,5.615234375e-05,0.0,90,2.7913411458333332e-05,1.7948063066276639e-06,0.06429906675172226,3.173828125e-05,3.173828125e-05,0.0
Firefox,steerable-nafx,js-bypass-jspp,js-bypass,js,128,100,0.0009609375000000001,0.00030802909719036136,0.3205506052062297,0.0021906250000000016,0.0025,0.0,90,0.0008715277777777777,7.760634643018695e-05,0.08904632578443762,0.0009375,0.0009375,0.0
Firefox,steerable-nafx,js-bypass-jspp,js-bypass,js,1024,100,0.000126171875,4.6320970940594706e-05,0.3671259616344348,0.0002939453125000005,0.000390625,0.0,90,0.00011263020833333334,1.2779019226152435e-05,0.11345996260907594,0.0001388671875,0.00015625,0.0
Firefox,steerable-nafx,js-bypass-jspp,js-bypass,js,8192,100,2.783203125e-05,5.409294037177708e-06,0.19435498575684115,4.8852539062500014e-05,5.126953125e-05,0.0,90,2.6258680555555556e-05,1.7670202793501532e-06,0.06729280534913641,3.173828125e-05,3.173828125e-05,0.0
Firefox,steerable-nafx,onnx,wasm-onnx,wasm,128,100,0.136815625,0.004527889732805944,0.03309482913816272,0.1570671875000001,0.17609375,1.0,90,0.13637326388888887,0.002292630059033908,0.016811433514576913,0.14060468749999996,0.156875,1.0
Firefox,steerable-nafx,onnx,wasm-onnx,wasm,1024,100,0.0184236328125,0.0005123622712040972,0.027810056595161378,0.01914335937500002,0.02328125,0.01,90,0.01836870659722222,0.0001526767222016773,0.0083117840330013,0.018806054687499997,0.0191015625,0.0
Firefox,steerable-nafx,onnx,wasm-onnx,wasm,8192,100,0.003665625,8.321884266590869e-05,0.02270249757296742,0.003759228515625003,0.00443115234375,0.0,90,0.0036573079427083335,3.220737549806951e-05,0.008806306715922613,0.0037502685546874997,0.00375244140625,0.0
Firefox,steerable-nafx,onnx-jspp,wasm-onnx,js,128,100,0.1366734375,0.0036783784819926584,0.026913631128891877,0.14062656250000016,0.17171875,1.0,90,0.1362326388888889,0.000997452327794902,0.007321683965972518,0.1396171875,0.1403125,1.0
Firefox,steerable-nafx,onnx-jspp,wasm-onnx,js,1024,100,0.0184587890625,0.0004937555735919398,0.026749077196782652,0.018852539062500024,0.023203125,0.01,90,0.018401909722222224,0.00012056156907696509,0.00655157920546553,0.01880859375,0.01880859375,0.0
Firefox,steerable-nafx,onnx-jspp,wasm-onnx,js,8192,100,0.0036635253906249997,8.194214429535017e-05,0.02236701962133004,0.0037446044921875038,0.0044189453125,0.0,90,0.003655707465277778,3.121504334596985e-05,0.008538714774760564,0.0037356201171875,0.00373779296875,0.0
Firefox,steerable-nafx,onnxrt-web,js-onnx,wasm,128,100,0.137909375,0.014263846511855163,0.10342912881633437,0.15945156250000062,0.2753125,1.0,90,0.13627604166666668,0.003187080861680554,0.023386949185655124,0.1478515625,0.15828125,1.0
Firefox,steerable-nafx,onnxrt-web,js-onnx,wasm,1024,100,0.0183689453125,0.0018294144352624085,0.0995927857663934,0.01946796875000009,0.03640625,0.01,90,0.018161241319444445,0.00010643725330887108,0.005860681626145971,0.0183810546875,0.0183984375,0.0
Firefox,steerable-nafx,onnxrt-web,js-onnx,wasm,8192,100,0.0035484619140625003,0.00022293434575322013,0.06282562731467815,0.0039387207031250085,0.005703125,0.0,90,0.0035257703993055558,5.03806347740029e-05,0.014289255699669495,0.003629736328125,0.0039208984375,0.0
Firefox,steerable-nafx,onnxrt-web-jspp,js-onnx,js,128,100,0.1376375,0.01487484747608757,0.1080726362807198,0.15844375000000066,0.2828125,1.0,90,0.13609027777777777,0.002612040997644761,0.0191934430607157,0.142725,0.1571875,1.0
Firefox,steerable-nafx,onnxrt-web-jspp,js-onnx,js,1024,100,0.01837265625,0.001830430183380473,0.09962795572254136,0.01952597656250009,0.03640625,0.01,90,0.018166666666666668,0.000135797078933126,0.007475068565126201,0.0185130859375,0.01880859375,0.0
Firefox,steerable-nafx,onnxrt-web-jspp,js-onnx,js,8192,100,0.00354970703125,0.0002327039131147733,0.06555580814589888,0.0039300781250000095,0.0058056640625,0.0,90,0.003525580512152778,4.902691136962185e-05,0.013906053542281808,0.0036330078124999997,0.0039111328125,0.0
Native,guitar-lstm,bypass,wasm-bypass,wasm,128,100,0.001080578125,3.171042988106268e-05,0.029345800315051428,0.0012079609375,0.00122265625,0.0,90,0.001071857638888889,1.5526364311858018e-05,0.014485472462511894,0.0011265546875,0.0011328125,0.0
Native,guitar-lstm,bypass,wasm-bypass,wasm,1024,100,0.000388048828125,6.109485007038246e-06,0.01574411405017884,0.000407283203125,0.000412890625,0.0,90,0.0003864615885416667,3.6348344965049364e-06,0.009405422438543446,0.000395306640625,0.0004,0.0
Native,guitar-lstm,bypass,wasm-bypass,wasm,8192,100,0.00032875915527343753,5.421643231560983e-06,0.016491231178190797,0.00033768603515625,0.0003391845703125,0.0,90,0.00032844753689236113,5.131508646772294e-06,0.015623526044142608,0.0003322882080078125,0.0003328857421875,0.0
Native,guitar-lstm,onnx,wasm-onnx,wasm,128,100,0.0041594375,0.0006497734397491731,0.1562166614474128,0.004507125000000032,0.01054921875,0.0,90,0.004075095486111111,3.727545493927987e-05,0.009147136568044462,0.0042192421875,0.0042421875,0.0
Native,guitar-lstm,onnx,wasm-onnx,wasm,1024,100,0.00327917578125,2.533556487553691e-05,0.00772619907124319,0.00336823828125,0.0033755859375,0.0,90,0.003271919487847222,9.919825427354488e-06,0.003031806089422235,0.00331394921875,0.0033177734375,0.0
Native,guitar-lstm,onnx,wasm-onnx,wasm,8192,100,0.0032121260986328125,1.8019330154883004e-05,0.005609782929304248,0.0032546575927734377,0.00334595947265625,0.0,90,0.003208138020833333,8.593473537155711e-06,0.0026786483253995116,0.003227204833984375,0.0032276611328125,0.0
