here() starts at /home
── Attaching core tidyverse packages ──────────────────────── tidyverse 2.0.0 ──
✔ dplyr     1.2.1     ✔ readr     2.2.0
✔ forcats   1.0.1     ✔ stringr   1.6.0
✔ ggplot2   4.0.3     ✔ tibble    3.3.1
✔ lubridate 1.9.5     ✔ tidyr     1.3.2
✔ purrr     1.2.2     
── Conflicts ────────────────────────────────────────── tidyverse_conflicts() ──
✖ dplyr::filter() masks stats::filter()
✖ dplyr::lag()    masks stats::lag()
ℹ Use the conflicted package (<http://conflicted.r-lib.org/>) to force all conflicts to become errors
Loading required package: Matrix

Attaching package: ‘Matrix’

The following objects are masked from ‘package:tidyr’:

    expand, pack, unpack


Attaching package: ‘lmerTest’

The following object is masked from ‘package:lme4’:

    lmer

The following object is masked from ‘package:stats’:

    step

RQ1 & RQ2 model (LMM-I) fitted.
Linear mixed model fit by REML. t-tests use Satterthwaite's method [
lmerModLmerTest]
Formula: log(Runtime.Per.Sample) ~ (Run + Buffer.Size + Iteration.Count +  
    Environment + Model.Unique)^5 + (1 | Repetition.Index)
   Data: data
Runonnx:Buffer.Size8192:Iteration.Count3:Model.Uniquesteerable-nafx                      -0.280
Runonnx:Buffer.Size1024:Iteration.Count4:Model.Uniquesteerable-nafx                       0.013
Runonnx:Buffer.Size8192:Iteration.Count4:Model.Uniquesteerable-nafx                       0.566
Runonnx:Buffer.Size1024:Iteration.Count5:Model.Uniquesteerable-nafx                       0.003
Runonnx:Buffer.Size8192:Iteration.Count5:Model.Uniquesteerable-nafx                       0.402
Runonnx:Buffer.Size1024:Iteration.Count6:Model.Uniquesteerable-nafx                      -0.004
Runonnx:Buffer.Size8192:Iteration.Count6:Model.Uniquesteerable-nafx                       0.489
Runonnx:Buffer.Size1024:Iteration.Count7:Model.Uniquesteerable-nafx                      -0.125
Runonnx:Buffer.Size8192:Iteration.Count7:Model.Uniquesteerable-nafx                      -0.597
Runonnx:Buffer.Size1024:Iteration.Count8:Model.Uniquesteerable-nafx                      -0.032
Runonnx:Buffer.Size8192:Iteration.Count8:Model.Uniquesteerable-nafx                       0.336
Runonnx:Buffer.Size1024:Iteration.Count9:Model.Uniquesteerable-nafx                      -0.075
Runonnx:Buffer.Size8192:Iteration.Count9:Model.Uniquesteerable-nafx                       0.368
Runonnx:Buffer.Size1024:EnvironmentChrome:Model.Uniquesteerable-nafx                     13.275
Runonnx:Buffer.Size8192:EnvironmentChrome:Model.Uniquesteerable-nafx                     -6.772
Runonnx:Buffer.Size1024:EnvironmentFirefox:Model.Uniquesteerable-nafx                    11.583
Runonnx:Buffer.Size8192:EnvironmentFirefox:Model.Uniquesteerable-nafx                    -0.894
Runonnx:Buffer.Size1024:EnvironmentSafari:Model.Uniquesteerable-nafx                      7.536
Runonnx:Buffer.Size8192:EnvironmentSafari:Model.Uniquesteerable-nafx                     -6.196
Runonnx:Iteration.Count1:EnvironmentChrome:Model.Uniquesteerable-nafx                    -4.640
Runonnx:Iteration.Count2:EnvironmentChrome:Model.Uniquesteerable-nafx                     0.616
Runonnx:Iteration.Count3:EnvironmentChrome:Model.Uniquesteerable-nafx                     0.187
Runonnx:Iteration.Count4:EnvironmentChrome:Model.Uniquesteerable-nafx                     0.971
Runonnx:Iteration.Count5:EnvironmentChrome:Model.Uniquesteerable-nafx                     1.103
Runonnx:Iteration.Count6:EnvironmentChrome:Model.Uniquesteerable-nafx                     0.668
Runonnx:Iteration.Count7:EnvironmentChrome:Model.Uniquesteerable-nafx                     0.635
Runonnx:Iteration.Count8:EnvironmentChrome:Model.Uniquesteerable-nafx                     1.060
Runonnx:Iteration.Count9:EnvironmentChrome:Model.Uniquesteerable-nafx                    -0.163
Runonnx:Iteration.Count1:EnvironmentFirefox:Model.Uniquesteerable-nafx                   -2.283
Runonnx:Iteration.Count2:EnvironmentFirefox:Model.Uniquesteerable-nafx                   -1.010
Runonnx:Iteration.Count3:EnvironmentFirefox:Model.Uniquesteerable-nafx                    0.025
Runonnx:Iteration.Count4:EnvironmentFirefox:Model.Uniquesteerable-nafx                    1.106
Runonnx:Iteration.Count5:EnvironmentFirefox:Model.Uniquesteerable-nafx                   -0.349
Runonnx:Iteration.Count6:EnvironmentFirefox:Model.Uniquesteerable-nafx                    0.435
Runonnx:Iteration.Count7:EnvironmentFirefox:Model.Uniquesteerable-nafx                   -0.793
Runonnx:Iteration.Count8:EnvironmentFirefox:Model.Uniquesteerable-nafx                    1.639
Runonnx:Iteration.Count9:EnvironmentFirefox:Model.Uniquesteerable-nafx                   -0.204
Runonnx:Iteration.Count1:EnvironmentSafari:Model.Uniquesteerable-nafx                    -2.718
Runonnx:Iteration.Count2:EnvironmentSafari:Model.Uniquesteerable-nafx                    -0.342
Runonnx:Iteration.Count3:EnvironmentSafari:Model.Uniquesteerable-nafx                    -1.742
Runonnx:Iteration.Count4:EnvironmentSafari:Model.Uniquesteerable-nafx                     1.394
Runonnx:Iteration.Count5:EnvironmentSafari:Model.Uniquesteerable-nafx                     2.048
Runonnx:Iteration.Count6:EnvironmentSafari:Model.Uniquesteerable-nafx                     1.422
Runonnx:Iteration.Count7:EnvironmentSafari:Model.Uniquesteerable-nafx                    -0.068
Runonnx:Iteration.Count8:EnvironmentSafari:Model.Uniquesteerable-nafx                     0.323
Runonnx:Iteration.Count9:EnvironmentSafari:Model.Uniquesteerable-nafx                    -0.608
Buffer.Size1024:Iteration.Count1:EnvironmentChrome:Model.Uniquesteerable-nafx             3.256
Buffer.Size8192:Iteration.Count1:EnvironmentChrome:Model.Uniquesteerable-nafx            -2.319
Buffer.Size1024:Iteration.Count2:EnvironmentChrome:Model.Uniquesteerable-nafx            -0.871
Buffer.Size8192:Iteration.Count2:EnvironmentChrome:Model.Uniquesteerable-nafx             1.341
Buffer.Size1024:Iteration.Count3:EnvironmentChrome:Model.Uniquesteerable-nafx            -0.983
Buffer.Size8192:Iteration.Count3:EnvironmentChrome:Model.Uniquesteerable-nafx            -0.683
Buffer.Size1024:Iteration.Count4:EnvironmentChrome:Model.Uniquesteerable-nafx            -0.397
Buffer.Size8192:Iteration.Count4:EnvironmentChrome:Model.Uniquesteerable-nafx             0.127
Buffer.Size1024:Iteration.Count5:EnvironmentChrome:Model.Uniquesteerable-nafx            -0.631
Buffer.Size8192:Iteration.Count5:EnvironmentChrome:Model.Uniquesteerable-nafx             0.541
Buffer.Size1024:Iteration.Count6:EnvironmentChrome:Model.Uniquesteerable-nafx             0.270
Buffer.Size8192:Iteration.Count6:EnvironmentChrome:Model.Uniquesteerable-nafx             0.193
Buffer.Size1024:Iteration.Count7:EnvironmentChrome:Model.Uniquesteerable-nafx            -0.447
Buffer.Size8192:Iteration.Count7:EnvironmentChrome:Model.Uniquesteerable-nafx            -0.402
Buffer.Size1024:Iteration.Count8:EnvironmentChrome:Model.Uniquesteerable-nafx             0.903
Buffer.Size8192:Iteration.Count8:EnvironmentChrome:Model.Uniquesteerable-nafx             0.598
Buffer.Size1024:Iteration.Count9:EnvironmentChrome:Model.Uniquesteerable-nafx            -0.671
Buffer.Size8192:Iteration.Count9:EnvironmentChrome:Model.Uniquesteerable-nafx             0.157
Buffer.Size1024:Iteration.Count1:EnvironmentFirefox:Model.Uniquesteerable-nafx            4.365
Buffer.Size8192:Iteration.Count1:EnvironmentFirefox:Model.Uniquesteerable-nafx            1.145
Buffer.Size1024:Iteration.Count2:EnvironmentFirefox:Model.Uniquesteerable-nafx           -1.682
Buffer.Size8192:Iteration.Count2:EnvironmentFirefox:Model.Uniquesteerable-nafx           -1.541
Buffer.Size1024:Iteration.Count3:EnvironmentFirefox:Model.Uniquesteerable-nafx           -0.698
Buffer.Size8192:Iteration.Count3:EnvironmentFirefox:Model.Uniquesteerable-nafx           -0.862
Buffer.Size1024:Iteration.Count4:EnvironmentFirefox:Model.Uniquesteerable-nafx            0.380
Buffer.Size8192:Iteration.Count4:EnvironmentFirefox:Model.Uniquesteerable-nafx            1.638
Buffer.Size1024:Iteration.Count5:EnvironmentFirefox:Model.Uniquesteerable-nafx           -1.298
Buffer.Size8192:Iteration.Count5:EnvironmentFirefox:Model.Uniquesteerable-nafx           -0.100
Buffer.Size1024:Iteration.Count6:EnvironmentFirefox:Model.Uniquesteerable-nafx            0.094
Buffer.Size8192:Iteration.Count6:EnvironmentFirefox:Model.Uniquesteerable-nafx            0.387
Buffer.Size1024:Iteration.Count7:EnvironmentFirefox:Model.Uniquesteerable-nafx           -0.927
Buffer.Size8192:Iteration.Count7:EnvironmentFirefox:Model.Uniquesteerable-nafx           -2.458
Buffer.Size1024:Iteration.Count8:EnvironmentFirefox:Model.Uniquesteerable-nafx            0.441
Buffer.Size8192:Iteration.Count8:EnvironmentFirefox:Model.Uniquesteerable-nafx            0.846
Buffer.Size1024:Iteration.Count9:EnvironmentFirefox:Model.Uniquesteerable-nafx           -1.605
Buffer.Size8192:Iteration.Count9:EnvironmentFirefox:Model.Uniquesteerable-nafx           -0.352
Buffer.Size1024:Iteration.Count1:EnvironmentSafari:Model.Uniquesteerable-nafx            10.444
Buffer.Size8192:Iteration.Count1:EnvironmentSafari:Model.Uniquesteerable-nafx             6.763
Buffer.Size1024:Iteration.Count2:EnvironmentSafari:Model.Uniquesteerable-nafx             0.440
Buffer.Size8192:Iteration.Count2:EnvironmentSafari:Model.Uniquesteerable-nafx            -0.497
Buffer.Size1024:Iteration.Count3:EnvironmentSafari:Model.Uniquesteerable-nafx            -2.166
Buffer.Size8192:Iteration.Count3:EnvironmentSafari:Model.Uniquesteerable-nafx            -2.176
Buffer.Size1024:Iteration.Count4:EnvironmentSafari:Model.Uniquesteerable-nafx            -0.098
Buffer.Size8192:Iteration.Count4:EnvironmentSafari:Model.Uniquesteerable-nafx             0.610
Buffer.Size1024:Iteration.Count5:EnvironmentSafari:Model.Uniquesteerable-nafx             0.336
Buffer.Size8192:Iteration.Count5:EnvironmentSafari:Model.Uniquesteerable-nafx             0.813
Buffer.Size1024:Iteration.Count6:EnvironmentSafari:Model.Uniquesteerable-nafx            -1.443
Buffer.Size8192:Iteration.Count6:EnvironmentSafari:Model.Uniquesteerable-nafx             0.258
Buffer.Size1024:Iteration.Count7:EnvironmentSafari:Model.Uniquesteerable-nafx            -2.133
Buffer.Size8192:Iteration.Count7:EnvironmentSafari:Model.Uniquesteerable-nafx            -2.274
Buffer.Size1024:Iteration.Count8:EnvironmentSafari:Model.Uniquesteerable-nafx            -1.765
Buffer.Size8192:Iteration.Count8:EnvironmentSafari:Model.Uniquesteerable-nafx            -0.296
Buffer.Size1024:Iteration.Count9:EnvironmentSafari:Model.Uniquesteerable-nafx            -2.633
Buffer.Size8192:Iteration.Count9:EnvironmentSafari:Model.Uniquesteerable-nafx            -2.002
Runonnx:Buffer.Size1024:Iteration.Count1:EnvironmentChrome:Model.Uniquesteerable-nafx    -2.030
Runonnx:Buffer.Size8192:Iteration.Count1:EnvironmentChrome:Model.Uniquesteerable-nafx     2.054
Runonnx:Buffer.Size1024:Iteration.Count2:EnvironmentChrome:Model.Uniquesteerable-nafx     0.244
Runonnx:Buffer.Size8192:Iteration.Count2:EnvironmentChrome:Model.Uniquesteerable-nafx    -1.166
Runonnx:Buffer.Size1024:Iteration.Count3:EnvironmentChrome:Model.Uniquesteerable-nafx     0.611
Runonnx:Buffer.Size8192:Iteration.Count3:EnvironmentChrome:Model.Uniquesteerable-nafx     0.438
Runonnx:Buffer.Size1024:Iteration.Count4:EnvironmentChrome:Model.Uniquesteerable-nafx     0.078
Runonnx:Buffer.Size8192:Iteration.Count4:EnvironmentChrome:Model.Uniquesteerable-nafx    -0.380
Runonnx:Buffer.Size1024:Iteration.Count5:EnvironmentChrome:Model.Uniquesteerable-nafx     0.182
Runonnx:Buffer.Size8192:Iteration.Count5:EnvironmentChrome:Model.Uniquesteerable-nafx    -0.804
Runonnx:Buffer.Size1024:Iteration.Count6:EnvironmentChrome:Model.Uniquesteerable-nafx    -0.440
Runonnx:Buffer.Size8192:Iteration.Count6:EnvironmentChrome:Model.Uniquesteerable-nafx    -0.478
Runonnx:Buffer.Size1024:Iteration.Count7:EnvironmentChrome:Model.Uniquesteerable-nafx     0.310
Runonnx:Buffer.Size8192:Iteration.Count7:EnvironmentChrome:Model.Uniquesteerable-nafx     0.210
Runonnx:Buffer.Size1024:Iteration.Count8:EnvironmentChrome:Model.Uniquesteerable-nafx    -0.715
Runonnx:Buffer.Size8192:Iteration.Count8:EnvironmentChrome:Model.Uniquesteerable-nafx    -0.557
Runonnx:Buffer.Size1024:Iteration.Count9:EnvironmentChrome:Model.Uniquesteerable-nafx     0.897
Runonnx:Buffer.Size8192:Iteration.Count9:EnvironmentChrome:Model.Uniquesteerable-nafx     0.233
Runonnx:Buffer.Size1024:Iteration.Count1:EnvironmentFirefox:Model.Uniquesteerable-nafx   -2.706
Runonnx:Buffer.Size8192:Iteration.Count1:EnvironmentFirefox:Model.Uniquesteerable-nafx   -0.192
Runonnx:Buffer.Size1024:Iteration.Count2:EnvironmentFirefox:Model.Uniquesteerable-nafx    1.186
Runonnx:Buffer.Size8192:Iteration.Count2:EnvironmentFirefox:Model.Uniquesteerable-nafx    1.196
Runonnx:Buffer.Size1024:Iteration.Count3:EnvironmentFirefox:Model.Uniquesteerable-nafx    0.553
Runonnx:Buffer.Size8192:Iteration.Count3:EnvironmentFirefox:Model.Uniquesteerable-nafx    0.580
Runonnx:Buffer.Size1024:Iteration.Count4:EnvironmentFirefox:Model.Uniquesteerable-nafx   -0.291
Runonnx:Buffer.Size8192:Iteration.Count4:EnvironmentFirefox:Model.Uniquesteerable-nafx   -1.227
Runonnx:Buffer.Size1024:Iteration.Count5:EnvironmentFirefox:Model.Uniquesteerable-nafx    1.085
Runonnx:Buffer.Size8192:Iteration.Count5:EnvironmentFirefox:Model.Uniquesteerable-nafx    0.294
Runonnx:Buffer.Size1024:Iteration.Count6:EnvironmentFirefox:Model.Uniquesteerable-nafx   -0.227
Runonnx:Buffer.Size8192:Iteration.Count6:EnvironmentFirefox:Model.Uniquesteerable-nafx   -0.256
Runonnx:Buffer.Size1024:Iteration.Count7:EnvironmentFirefox:Model.Uniquesteerable-nafx    0.578
Runonnx:Buffer.Size8192:Iteration.Count7:EnvironmentFirefox:Model.Uniquesteerable-nafx    1.602
Runonnx:Buffer.Size1024:Iteration.Count8:EnvironmentFirefox:Model.Uniquesteerable-nafx   -0.497
Runonnx:Buffer.Size8192:Iteration.Count8:EnvironmentFirefox:Model.Uniquesteerable-nafx   -0.905
Runonnx:Buffer.Size1024:Iteration.Count9:EnvironmentFirefox:Model.Uniquesteerable-nafx    0.997
Runonnx:Buffer.Size8192:Iteration.Count9:EnvironmentFirefox:Model.Uniquesteerable-nafx   -0.015
Runonnx:Buffer.Size1024:Iteration.Count1:EnvironmentSafari:Model.Uniquesteerable-nafx    -5.602
Runonnx:Buffer.Size8192:Iteration.Count1:EnvironmentSafari:Model.Uniquesteerable-nafx    -2.489
Runonnx:Buffer.Size1024:Iteration.Count2:EnvironmentSafari:Model.Uniquesteerable-nafx    -0.182
Runonnx:Buffer.Size8192:Iteration.Count2:EnvironmentSafari:Model.Uniquesteerable-nafx     0.788
Runonnx:Buffer.Size1024:Iteration.Count3:EnvironmentSafari:Model.Uniquesteerable-nafx     1.886
Runonnx:Buffer.Size8192:Iteration.Count3:EnvironmentSafari:Model.Uniquesteerable-nafx     1.832
Runonnx:Buffer.Size1024:Iteration.Count4:EnvironmentSafari:Model.Uniquesteerable-nafx    -0.107
Runonnx:Buffer.Size8192:Iteration.Count4:EnvironmentSafari:Model.Uniquesteerable-nafx    -0.659
Runonnx:Buffer.Size1024:Iteration.Count5:EnvironmentSafari:Model.Uniquesteerable-nafx    -0.497
Runonnx:Buffer.Size8192:Iteration.Count5:EnvironmentSafari:Model.Uniquesteerable-nafx    -0.948
Runonnx:Buffer.Size1024:Iteration.Count6:EnvironmentSafari:Model.Uniquesteerable-nafx     0.576
Runonnx:Buffer.Size8192:Iteration.Count6:EnvironmentSafari:Model.Uniquesteerable-nafx    -0.725
Runonnx:Buffer.Size1024:Iteration.Count7:EnvironmentSafari:Model.Uniquesteerable-nafx     1.021
Runonnx:Buffer.Size8192:Iteration.Count7:EnvironmentSafari:Model.Uniquesteerable-nafx     0.989
Runonnx:Buffer.Size1024:Iteration.Count8:EnvironmentSafari:Model.Uniquesteerable-nafx     1.073
Runonnx:Buffer.Size8192:Iteration.Count8:EnvironmentSafari:Model.Uniquesteerable-nafx    -0.064
Runonnx:Buffer.Size1024:Iteration.Count9:EnvironmentSafari:Model.Uniquesteerable-nafx     1.531
Runonnx:Buffer.Size8192:Iteration.Count9:EnvironmentSafari:Model.Uniquesteerable-nafx     0.947
                                                                                       Pr(>|t|)
(Intercept)                                                                             < 2e-16
Runonnx                                                                                 < 2e-16
Buffer.Size1024                                                                         < 2e-16
Buffer.Size8192                                                                         < 2e-16
Iteration.Count1                                                                       0.014853
Iteration.Count2                                                                       0.827207
Iteration.Count3                                                                       0.973624
Iteration.Count4                                                                       0.733642
Iteration.Count5                                                                       0.730207
Iteration.Count6                                                                       0.806089
Iteration.Count7                                                                       0.774977
Iteration.Count8                                                                       0.711548
Iteration.Count9                                                                       0.835877
EnvironmentChrome                                                                      1.90e-11
EnvironmentFirefox                                                                     0.458206
EnvironmentSafari                                                                       < 2e-16
Model.Uniquesteerable-nafx                                                             0.006773
Runonnx:Buffer.Size1024                                                                 < 2e-16
Runonnx:Buffer.Size8192                                                                 < 2e-16
Runonnx:Iteration.Count1                                                               0.157767
Runonnx:Iteration.Count2                                                               0.827576
Runonnx:Iteration.Count3                                                               0.684755
Runonnx:Iteration.Count4                                                               0.978707
Runonnx:Iteration.Count5                                                               0.927843
Runonnx:Iteration.Count6                                                               0.977299
Runonnx:Iteration.Count7                                                               0.833089
Runonnx:Iteration.Count8                                                               0.915736
Runonnx:Iteration.Count9                                                               0.830413
Runonnx:EnvironmentChrome                                                               < 2e-16
Runonnx:EnvironmentFirefox                                                              < 2e-16
Runonnx:EnvironmentSafari                                                               < 2e-16
Runonnx:Model.Uniquesteerable-nafx                                                      < 2e-16
Buffer.Size1024:Iteration.Count1                                                       0.404117
Buffer.Size8192:Iteration.Count1                                                       0.129435
Buffer.Size1024:Iteration.Count2                                                       0.954650
Buffer.Size8192:Iteration.Count2                                                       0.928987
Buffer.Size1024:Iteration.Count3                                                       0.906341
Buffer.Size8192:Iteration.Count3                                                       0.999823
Buffer.Size1024:Iteration.Count4                                                       0.948901
Buffer.Size8192:Iteration.Count4                                                       0.850944
Buffer.Size1024:Iteration.Count5                                                       0.822127
Buffer.Size8192:Iteration.Count5                                                       0.685302
Buffer.Size1024:Iteration.Count6                                                       0.955453
Buffer.Size8192:Iteration.Count6                                                       0.743744
Buffer.Size1024:Iteration.Count7                                                       0.851824
Buffer.Size8192:Iteration.Count7                                                       0.919661
Buffer.Size1024:Iteration.Count8                                                       0.793262
Buffer.Size8192:Iteration.Count8                                                       0.796881
Buffer.Size1024:Iteration.Count9                                                       0.939268
Buffer.Size8192:Iteration.Count9                                                       0.964043
Buffer.Size1024:EnvironmentChrome                                                       < 2e-16
Buffer.Size8192:EnvironmentChrome                                                       < 2e-16
Buffer.Size1024:EnvironmentFirefox                                                      < 2e-16
Buffer.Size8192:EnvironmentFirefox                                                      < 2e-16
Buffer.Size1024:EnvironmentSafari                                                       < 2e-16
Buffer.Size8192:EnvironmentSafari                                                       < 2e-16
Buffer.Size1024:Model.Uniquesteerable-nafx                                              < 2e-16
Buffer.Size8192:Model.Uniquesteerable-nafx                                              < 2e-16
Iteration.Count1:EnvironmentChrome                                                      < 2e-16
Iteration.Count2:EnvironmentChrome                                                     0.218765
Iteration.Count3:EnvironmentChrome                                                     0.316328
Iteration.Count4:EnvironmentChrome                                                     0.189202
Iteration.Count5:EnvironmentChrome                                                     0.139903
Iteration.Count6:EnvironmentChrome                                                     0.143419
Iteration.Count7:EnvironmentChrome                                                     0.177502
Iteration.Count8:EnvironmentChrome                                                     0.334619
Iteration.Count9:EnvironmentChrome                                                     0.214897
Iteration.Count1:EnvironmentFirefox                                                     < 2e-16
Iteration.Count2:EnvironmentFirefox                                                    0.131579
Iteration.Count3:EnvironmentFirefox                                                    0.016608
Iteration.Count4:EnvironmentFirefox                                                    0.774686
Iteration.Count5:EnvironmentFirefox                                                    0.156061
Iteration.Count6:EnvironmentFirefox                                                    0.136570
Iteration.Count7:EnvironmentFirefox                                                    0.065993
Iteration.Count8:EnvironmentFirefox                                                    0.790705
Iteration.Count9:EnvironmentFirefox                                                    0.129580
Iteration.Count1:EnvironmentSafari                                                      < 2e-16
Iteration.Count2:EnvironmentSafari                                                     0.061822
Iteration.Count3:EnvironmentSafari                                                     8.14e-06
Iteration.Count4:EnvironmentSafari                                                     0.003448
Iteration.Count5:EnvironmentSafari                                                     0.000404
Iteration.Count6:EnvironmentSafari                                                     0.003564
Iteration.Count7:EnvironmentSafari                                                     0.000345
Iteration.Count8:EnvironmentSafari                                                     0.009984
Iteration.Count9:EnvironmentSafari                                                     9.53e-06
Iteration.Count1:Model.Uniquesteerable-nafx                                            0.693124
Iteration.Count2:Model.Uniquesteerable-nafx                                            0.993122
Iteration.Count3:Model.Uniquesteerable-nafx                                            0.890212
Iteration.Count4:Model.Uniquesteerable-nafx                                            0.886436
Iteration.Count5:Model.Uniquesteerable-nafx                                            0.902604
Iteration.Count6:Model.Uniquesteerable-nafx                                            0.985630
Iteration.Count7:Model.Uniquesteerable-nafx                                            0.980647
Iteration.Count8:Model.Uniquesteerable-nafx                                            0.936388
Iteration.Count9:Model.Uniquesteerable-nafx                                            0.959509
EnvironmentChrome:Model.Uniquesteerable-nafx                                            < 2e-16
EnvironmentFirefox:Model.Uniquesteerable-nafx                                          8.34e-05
EnvironmentSafari:Model.Uniquesteerable-nafx                                           1.06e-15
Runonnx:Buffer.Size1024:Iteration.Count1                                               0.198792
Runonnx:Buffer.Size8192:Iteration.Count1                                               0.340737
Runonnx:Buffer.Size1024:Iteration.Count2                                               0.869045
Runonnx:Buffer.Size8192:Iteration.Count2                                               0.849549
Runonnx:Buffer.Size1024:Iteration.Count3                                               0.710136
Runonnx:Buffer.Size8192:Iteration.Count3                                               0.772199
Runonnx:Buffer.Size1024:Iteration.Count4                                               0.950940
Runonnx:Buffer.Size8192:Iteration.Count4                                               0.992248
Runonnx:Buffer.Size1024:Iteration.Count5                                               0.945578
Runonnx:Buffer.Size8192:Iteration.Count5                                               0.928675
Runonnx:Buffer.Size1024:Iteration.Count6                                               0.952866
Runonnx:Buffer.Size8192:Iteration.Count6                                               0.899808
Runonnx:Buffer.Size1024:Iteration.Count7                                               0.913614
Runonnx:Buffer.Size8192:Iteration.Count7                                               0.846595
Runonnx:Buffer.Size1024:Iteration.Count8                                               0.977889
Runonnx:Buffer.Size8192:Iteration.Count8                                               0.937227
Runonnx:Buffer.Size1024:Iteration.Count9                                               0.790424
Runonnx:Buffer.Size8192:Iteration.Count9                                               0.847235
Runonnx:Buffer.Size1024:EnvironmentChrome                                               < 2e-16
Runonnx:Buffer.Size8192:EnvironmentChrome                                               < 2e-16
Runonnx:Buffer.Size1024:EnvironmentFirefox                                              < 2e-16
Runonnx:Buffer.Size8192:EnvironmentFirefox                                              < 2e-16
Runonnx:Buffer.Size1024:EnvironmentSafari                                               < 2e-16
Runonnx:Buffer.Size8192:EnvironmentSafari                                               < 2e-16
Runonnx:Buffer.Size1024:Model.Uniquesteerable-nafx                                      < 2e-16
Runonnx:Buffer.Size8192:Model.Uniquesteerable-nafx                                      < 2e-16
Runonnx:Iteration.Count1:EnvironmentChrome                                             7.48e-12
Runonnx:Iteration.Count2:EnvironmentChrome                                             0.697861
Runonnx:Iteration.Count3:EnvironmentChrome                                             0.743661
Runonnx:Iteration.Count4:EnvironmentChrome                                             0.783777
Runonnx:Iteration.Count5:EnvironmentChrome                                             0.682106
Runonnx:Iteration.Count6:EnvironmentChrome                                             0.718179
Runonnx:Iteration.Count7:EnvironmentChrome                                             0.426613
Runonnx:Iteration.Count8:EnvironmentChrome                                             0.703670
Runonnx:Iteration.Count9:EnvironmentChrome                                             0.114827
Runonnx:Iteration.Count1:EnvironmentFirefox                                            3.71e-11
Runonnx:Iteration.Count2:EnvironmentFirefox                                            0.332995
Runonnx:Iteration.Count3:EnvironmentFirefox                                            0.103858
Runonnx:Iteration.Count4:EnvironmentFirefox                                            0.954448
Runonnx:Iteration.Count5:EnvironmentFirefox                                            0.262079
Runonnx:Iteration.Count6:EnvironmentFirefox                                            0.371502
Runonnx:Iteration.Count7:EnvironmentFirefox                                            0.275459
Runonnx:Iteration.Count8:EnvironmentFirefox                                            0.868737
Runonnx:Iteration.Count9:EnvironmentFirefox                                            0.433736
Runonnx:Iteration.Count1:EnvironmentSafari                                              < 2e-16
Runonnx:Iteration.Count2:EnvironmentSafari                                             0.043046
Runonnx:Iteration.Count3:EnvironmentSafari                                             0.000288
Runonnx:Iteration.Count4:EnvironmentSafari                                             0.144607
Runonnx:Iteration.Count5:EnvironmentSafari                                             0.118025
Runonnx:Iteration.Count6:EnvironmentSafari                                             0.395138
Runonnx:Iteration.Count7:EnvironmentSafari                                             0.190763
Runonnx:Iteration.Count8:EnvironmentSafari                                             0.304500
Runonnx:Iteration.Count9:EnvironmentSafari                                             0.029198
Runonnx:Iteration.Count1:Model.Uniquesteerable-nafx                                    0.146093
Runonnx:Iteration.Count2:Model.Uniquesteerable-nafx                                    0.833638
Runonnx:Iteration.Count3:Model.Uniquesteerable-nafx                                    0.712387
Runonnx:Iteration.Count4:Model.Uniquesteerable-nafx                                    0.987454
Runonnx:Iteration.Count5:Model.Uniquesteerable-nafx                                    0.922670
Runonnx:Iteration.Count6:Model.Uniquesteerable-nafx                                    0.936326
Runonnx:Iteration.Count7:Model.Uniquesteerable-nafx                                    0.814577
Runonnx:Iteration.Count8:Model.Uniquesteerable-nafx                                    0.857253
Runonnx:Iteration.Count9:Model.Uniquesteerable-nafx                                    0.901998
Runonnx:EnvironmentChrome:Model.Uniquesteerable-nafx                                    < 2e-16
Runonnx:EnvironmentFirefox:Model.Uniquesteerable-nafx                                  0.009886
Runonnx:EnvironmentSafari:Model.Uniquesteerable-nafx                                   5.16e-09
Buffer.Size1024:Iteration.Count1:EnvironmentChrome                                     1.52e-13
Buffer.Size8192:Iteration.Count1:EnvironmentChrome                                     1.52e-15
Buffer.Size1024:Iteration.Count2:EnvironmentChrome                                     0.293692
Buffer.Size8192:Iteration.Count2:EnvironmentChrome                                     0.427541
Buffer.Size1024:Iteration.Count3:EnvironmentChrome                                     0.536759
Buffer.Size8192:Iteration.Count3:EnvironmentChrome                                     0.591223
Buffer.Size1024:Iteration.Count4:EnvironmentChrome                                     0.392677
Buffer.Size8192:Iteration.Count4:EnvironmentChrome                                     0.086078
Buffer.Size1024:Iteration.Count5:EnvironmentChrome                                     0.195102
Buffer.Size8192:Iteration.Count5:EnvironmentChrome                                     0.425829
Buffer.Size1024:Iteration.Count6:EnvironmentChrome                                     0.463107
Buffer.Size8192:Iteration.Count6:EnvironmentChrome                                     0.393628
Buffer.Size1024:Iteration.Count7:EnvironmentChrome                                     0.433417
Buffer.Size8192:Iteration.Count7:EnvironmentChrome                                     0.357141
Buffer.Size1024:Iteration.Count8:EnvironmentChrome                                     0.610428
Buffer.Size8192:Iteration.Count8:EnvironmentChrome                                     0.549370
Buffer.Size1024:Iteration.Count9:EnvironmentChrome                                     0.423222
Buffer.Size8192:Iteration.Count9:EnvironmentChrome                                     0.351459
Buffer.Size1024:Iteration.Count1:EnvironmentFirefox                                    3.68e-07
Buffer.Size8192:Iteration.Count1:EnvironmentFirefox                                    8.97e-15
Buffer.Size1024:Iteration.Count2:EnvironmentFirefox                                    0.700868
