"contrast","Buffer.Size","Environment","Model.Unique","ratio","SE","df","null","t.ratio","p.value"
"(js-bypass wasm) / (wasm-onnx js)","8192","Safari","guitar-lstm",0.0954121557709032,0.00133801706557411,1296.00000000011,1,-167.543126754167,0
"(js-onnx wasm) / (wasm-onnx wasm)","8192","Safari","guitar-lstm",1.08628892646203,0.0152336262607915,1296.00000000011,1,5.90201746459802,2.28941285197205e-08
"(js-onnx wasm) / (wasm-bypass js)","8192","Safari","guitar-lstm",8.55537408376893,0.119976709822378,1296.00000000011,1,153.068213682687,0
"(js-onnx wasm) / (js-bypass js)","8192","Safari","guitar-lstm",7.63475456293271,0.107066356630724,1296.00000000011,1,144.949809459648,0
"(js-onnx wasm) / (js-onnx js)","8192","Safari","guitar-lstm",0.961689104645723,0.0134862945229151,1296.00000000011,1,-2.78560412164572,0.0162619398600597
"(js-onnx wasm) / (wasm-onnx js)","8192","Safari","guitar-lstm",1.05237375139877,0.0147580151329439,1296.00000000011,1,3.64018604005427,0.00113266327525579
"(wasm-onnx wasm) / (wasm-bypass js)","8192","Safari","guitar-lstm",7.8757813647546,0.110446407856825,1296.00000000011,1,147.166196218089,0
"(wasm-onnx wasm) / (js-bypass js)","8192","Safari","guitar-lstm",7.02829088739641,0.098561583408046,1296.00000000011,1,139.047791995051,0
"(wasm-onnx wasm) / (js-onnx js)","8192","Safari","guitar-lstm",0.885297715201683,0.0124150161107129,1296.00000000011,1,-8.68762158624373,8.77206873452951e-17
"(wasm-onnx wasm) / (wasm-onnx js)","8192","Safari","guitar-lstm",0.968778863305069,0.0135857181026505,1296.00000000011,1,-2.26183142454373,0.0477458259803047
"(wasm-bypass js) / (js-bypass js)","8192","Safari","guitar-lstm",0.892392838487004,0.0125145149215448,1296.00000000011,1,-8.11840422303763,7.62241518143815e-15
"(wasm-bypass js) / (js-onnx js)","8192","Safari","guitar-lstm",0.112407604299877,0.00157635357505886,1296.00000000011,1,-155.853817804333,0
"(wasm-bypass js) / (wasm-onnx js)","8192","Safari","guitar-lstm",0.123007333296543,0.00172499939668827,1296.00000000011,1,-149.428027642633,0
"(js-bypass js) / (js-onnx js)","8192","Safari","guitar-lstm",0.125962019698026,0.00176643458696002,1296.00000000011,1,-147.735413581294,0
"(js-bypass js) / (wasm-onnx js)","8192","Safari","guitar-lstm",0.137839892916548,0.00193300452703421,1296.00000000011,1,-141.309623419594,0
"(js-onnx js) / (wasm-onnx js)","8192","Safari","guitar-lstm",1.09429725918175,0.0153459315091031,1295.99999999998,1,6.42579016169996,1.10318625185301e-09
"(wasm-bypass wasm) / (js-bypass wasm)","128","Chrome","steerable-nafx",0.946204844303848,0.0132691502353984,1296.00000000073,1,-3.94309565027006,0.000932121675774779
"(wasm-bypass wasm) / (js-onnx wasm)","128","Chrome","steerable-nafx",0.002999725660502,4.20668005388047e-05,1296.0000000006,1,-414.248514204199,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","128","Chrome","steerable-nafx",0.00301359036664064,4.22612329281872e-05,1296.0000000006,1,-413.919685696348,0
"(wasm-bypass wasm) / (wasm-bypass js)","128","Chrome","steerable-nafx",0.957822102358517,0.0134320654258879,1296.00000000011,1,-3.072917875233,0.0194759031348846
"(wasm-bypass wasm) / (js-bypass js)","128","Chrome","steerable-nafx",0.913659568339505,0.0128127499550327,1296.00000000073,1,-6.43897196199524,2.02847743604498e-09
"(wasm-bypass wasm) / (js-onnx js)","128","Chrome","steerable-nafx",0.0029983421553203,4.20473988857493e-05,1296.00000000073,1,-414.281410081855,0
"(wasm-bypass wasm) / (wasm-onnx js)","128","Chrome","steerable-nafx",0.00301382524071907,4.22645266963926e-05,1296.00000000085,1,-413.914128240748,0
"(js-bypass wasm) / (js-onnx wasm)","128","Chrome","steerable-nafx",0.00317027087586831,4.44584497659801e-05,1295.99999999986,1,-410.305418553881,0
"(js-bypass wasm) / (wasm-onnx wasm)","128","Chrome","steerable-nafx",0.0031849238405219,4.46639363374693e-05,1295.99999999974,1,-409.97659004603,0
"(js-bypass wasm) / (wasm-bypass js)","128","Chrome","steerable-nafx",1.01227774104583,0.0141957267570025,1295.99999999949,1,0.87017777503663,1
"(js-bypass wasm) / (js-bypass js)","128","Chrome","steerable-nafx",0.965604407797882,0.0135412009695014,1295.99999999998,1,-2.49587631172481,0.101505225151014
"(js-bypass wasm) / (js-onnx js)","128","Chrome","steerable-nafx",0.00316880871343062,4.44379450590213e-05,1295.99999999998,1,-410.338314431537,0
"(js-bypass wasm) / (wasm-onnx js)","128","Chrome","steerable-nafx",0.00318517206803822,4.46674173682685e-05,1295.99999999998,1,-409.971032590431,0
"(js-onnx wasm) / (wasm-onnx wasm)","128","Chrome","steerable-nafx",1.00462199137781,0.0140883659744804,1295.99999999974,1,0.328828507850083,1
"(js-onnx wasm) / (wasm-bypass js)","128","Chrome","steerable-nafx",319.303233282415,4.4777646178623,1295.99999999949,1,411.175596328883,0
"(js-onnx wasm) / (js-bypass js)","128","Chrome","steerable-nafx",304.581042316585,4.27130724777344,1295.99999999998,1,407.809542242167,0
"(js-onnx wasm) / (js-onnx js)","128","Chrome","steerable-nafx",0.999538789430007,0.0140170814416134,1295.99999999998,1,-0.0328958776450031,1
"(js-onnx wasm) / (wasm-onnx js)","128","Chrome","steerable-nafx",1.00470028989741,0.0140894639976259,1295.99999999998,1,0.334385963461078,1
"(wasm-onnx wasm) / (wasm-bypass js)","128","Chrome","steerable-nafx",317.834206321225,4.45716364592138,1295.99999999937,1,410.846767821032,0
"(wasm-onnx wasm) / (js-bypass js)","128","Chrome","steerable-nafx",303.179748134779,4.25165612980009,1295.99999999998,1,407.480713734317,0
"(wasm-onnx wasm) / (js-onnx js)","128","Chrome","steerable-nafx",0.994940184475923,0.0139525926785551,1295.99999999998,1,-0.361724385495096,1
"(wasm-onnx wasm) / (wasm-onnx js)","128","Chrome","steerable-nafx",1.0000779382895,0.0140246422221981,1295.99999999998,1,0.00555745561098504,1
"(wasm-bypass js) / (js-bypass js)","128","Chrome","steerable-nafx",0.953892759511116,0.0133769620929455,1295.99999999961,1,-3.36605408676126,0.00784846469667353
"(wasm-bypass js) / (js-onnx js)","128","Chrome","steerable-nafx",0.00313037478247501,4.38989649353688e-05,1295.99999999961,1,-411.208492206538,0
"(wasm-bypass js) / (wasm-onnx js)","128","Chrome","steerable-nafx",0.00314653966879434,4.41256540148008e-05,1295.99999999961,1,-410.841210365433,0
"(js-bypass js) / (js-onnx js)","128","Chrome","steerable-nafx",0.00328168418437244,4.60208597849749e-05,1296.00000000011,1,-407.842438119823,0
"(js-bypass js) / (wasm-onnx js)","128","Chrome","steerable-nafx",0.00329863041460445,4.62585060792483e-05,1296.00000000011,1,-407.475156278717,0
"(js-onnx js) / (wasm-onnx js)","128","Chrome","steerable-nafx",1.00516388210441,0.0140959652057727,1296.00000000011,1,0.367281841106091,1
"(wasm-bypass wasm) / (js-bypass wasm)","1024","Chrome","steerable-nafx",0.944738987296727,0.0132485937174661,1295.99999999974,1,-4.05365236303929,0.000534256568958382
"(wasm-bypass wasm) / (js-onnx wasm)","1024","Chrome","steerable-nafx",0.00300494301266198,4.2139966333784e-05,1295.99999999974,1,-414.12459652706,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","1024","Chrome","steerable-nafx",0.00301206163106819,4.22397946296009e-05,1295.99999999986,1,-413.955868347547,0
"(wasm-bypass wasm) / (wasm-bypass js)","1024","Chrome","steerable-nafx",0.942562818855925,0.0132180761121585,1295.99999999974,1,-4.21809839416054,0.000289845738224767
"(wasm-bypass wasm) / (js-bypass js)","1024","Chrome","steerable-nafx",0.910286703540992,0.0127654504194166,1295.99999999974,1,-6.70270190340895,3.65341098630121e-10
"(wasm-bypass wasm) / (js-onnx js)","1024","Chrome","steerable-nafx",0.00299643603888187,4.20206683680038e-05,1295.99999999986,1,-414.326757062278,0
"(wasm-bypass wasm) / (wasm-onnx js)","1024","Chrome","steerable-nafx",0.00301349771332279,4.22599335998265e-05,1295.99999999974,1,-413.921878125048,0
"(js-bypass wasm) / (js-onnx wasm)","1024","Chrome","steerable-nafx",0.00318071240106256,4.46048770087924e-05,1296.00000000011,1,-410.070944164044,0
"(js-bypass wasm) / (wasm-onnx wasm)","1024","Chrome","steerable-nafx",0.00318824741179243,4.47105446028677e-05,1296.00000000011,1,-409.902215984532,0
"(js-bypass wasm) / (wasm-bypass js)","1024","Chrome","steerable-nafx",0.997696540028449,0.0139912465663981,1296.00000000011,1,-0.164446031121244,1
"(js-bypass wasm) / (js-bypass js)","1024","Chrome","steerable-nafx",0.963532484401521,0.0135121452497084,1296.00000000011,1,-2.64904954036984,0.0735296422601701
"(js-bypass wasm) / (js-onnx js)","1024","Chrome","steerable-nafx",0.00317170782530725,4.44786008972056e-05,1296.00000000011,1,-410.273104699263,0
"(js-bypass wasm) / (wasm-onnx js)","1024","Chrome","steerable-nafx",0.00318976749540696,4.47318615703015e-05,1296.00000000011,1,-409.868225762033,0
"(js-onnx wasm) / (wasm-onnx wasm)","1024","Chrome","steerable-nafx",1.00236896951996,0.0140567706114931,1296.00000000011,1,0.168728179511616,1
"(js-onnx wasm) / (wasm-bypass js)","1024","Chrome","steerable-nafx",313.670780072777,4.39877763287375,1296.00000000011,1,409.906498132924,0
"(js-onnx wasm) / (js-bypass js)","1024","Chrome","steerable-nafx",302.929772613091,4.24815058576015,1296.00000000011,1,407.421894623672,0
"(js-onnx wasm) / (js-onnx js)","1024","Chrome","steerable-nafx",0.997169006618673,0.0139838486756448,1296.00000000011,1,-0.202160535219144,1
"(js-onnx wasm) / (wasm-onnx js)","1024","Chrome","steerable-nafx",1.00284687617195,0.0140634725589645,1296.00000000011,1,0.202718402010075,1
"(wasm-onnx wasm) / (wasm-bypass js)","1024","Chrome","steerable-nafx",312.929459720801,4.38838169040723,1296.00000000011,1,409.737769953413,0
"(wasm-onnx wasm) / (js-bypass js)","1024","Chrome","steerable-nafx",302.21383724415,4.23811063085344,1296.00000000011,1,407.25316644416,0
"(wasm-onnx wasm) / (js-onnx js)","1024","Chrome","steerable-nafx",0.994812326539024,0.0139507996564796,1296.00000000011,1,-0.37088871473076,1
"(wasm-onnx wasm) / (wasm-onnx js)","1024","Chrome","steerable-nafx",1.00047677718138,0.0140302353590411,1296.00000000011,1,0.0339902224984591,1
"(wasm-bypass js) / (js-bypass js)","1024","Chrome","steerable-nafx",0.965757067147939,0.0135433417954152,1296.00000000011,1,-2.48460350924861,0.104760374207876
"(wasm-bypass js) / (js-onnx js)","1024","Chrome","steerable-nafx",0.00317903059503124,4.45812921190818e-05,1296.00000000011,1,-410.108658668143,0
"(wasm-bypass js) / (wasm-onnx js)","1024","Chrome","steerable-nafx",0.00319713196090267,4.48351375148859e-05,1296.00000000011,1,-409.703779730913,0
"(js-bypass js) / (js-onnx js)","1024","Chrome","steerable-nafx",0.00329174976106518,4.61620148954634e-05,1296.00000000011,1,-407.624055158892,0
"(js-bypass js) / (wasm-onnx js)","1024","Chrome","steerable-nafx",0.00331049294865053,4.64248609096827e-05,1296.00000000011,1,-407.219176221662,0
"(js-onnx js) / (wasm-onnx js)","1024","Chrome","steerable-nafx",1.00569398919901,0.014103399188722,1296.00000000011,1,0.404878937229218,1
"(wasm-bypass wasm) / (js-bypass wasm)","8192","Chrome","steerable-nafx",0.942268012320689,0.0132139418781923,1295.99999999974,1,-4.24040516905351,0.000286738588882221
"(wasm-bypass wasm) / (js-onnx wasm)","8192","Chrome","steerable-nafx",0.00514602165570298,7.21654881342139e-05,1295.99999999986,1,-375.763029932489,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","8192","Chrome","steerable-nafx",0.00514349186837523,7.21300115370292e-05,1295.99999999986,1,-375.798093914172,0
"(wasm-bypass wasm) / (wasm-bypass js)","8192","Chrome","steerable-nafx",0.992402692921522,0.013917008040769,1295.99999999986,1,-0.543821930336315,1
"(wasm-bypass wasm) / (js-bypass js)","8192","Chrome","steerable-nafx",0.945000832647767,0.0132522657186426,1295.99999999974,1,-4.03389109051548,0.000638715134401065
"(wasm-bypass wasm) / (js-onnx js)","8192","Chrome","steerable-nafx",0.00515002347832635,7.22216078908657e-05,1295.99999999974,1,-375.707598070015,0
"(wasm-bypass wasm) / (wasm-onnx js)","8192","Chrome","steerable-nafx",0.00513870969587341,7.20629485054246e-05,1295.99999999974,1,-375.864424099019,0
"(js-bypass wasm) / (js-onnx wasm)","8192","Chrome","steerable-nafx",0.00546131417857321,7.65870083570755e-05,1296.00000000011,1,-371.522624763458,0
"(js-bypass wasm) / (wasm-onnx wasm)","8192","Chrome","steerable-nafx",0.0054586293932524,7.65493581379014e-05,1296.00000000011,1,-371.557688745141,0
"(js-bypass wasm) / (wasm-bypass js)","8192","Chrome","steerable-nafx",1.05320639132953,0.014769691700021,1296.00000000011,1,3.69658323871744,0.00227641793190536
"(js-bypass wasm) / (js-bypass js)","8192","Chrome","steerable-nafx",1.00290025798535,0.0140642211614539,1296.00000000011,1,0.206514078538035,1
"(js-bypass wasm) / (js-onnx js)","8192","Chrome","steerable-nafx",0.00546556118958393,7.66465665251529e-05,1296.00000000011,1,-371.467192900984,0
"(js-bypass wasm) / (wasm-onnx js)","8192","Chrome","steerable-nafx",0.00545355422096672,7.64781862093973e-05,1296.00000000011,1,-371.624018929987,0
"(js-onnx wasm) / (wasm-onnx wasm)","8192","Chrome","steerable-nafx",0.999508399401129,0.0140166552655464,1296.00000000011,1,-0.0350639816832225,1
"(js-onnx wasm) / (wasm-bypass js)","8192","Chrome","steerable-nafx",192.848526360497,2.7044208073522,1296.00000000011,1,375.219208002177,0
"(js-onnx wasm) / (js-bypass js)","8192","Chrome","steerable-nafx",183.637165926126,2.57524484063436,1296.00000000011,1,371.729138841995,0
"(js-onnx wasm) / (js-onnx js)","8192","Chrome","steerable-nafx",1.0007776536694,0.0140344547152893,1296.00000000011,1,0.0554318624733216,1
"(js-onnx wasm) / (wasm-onnx js)","8192","Chrome","steerable-nafx",0.998579104341417,0.0140036232505081,1296.00000000011,1,-0.101394166530202,1
"(wasm-onnx wasm) / (wasm-bypass js)","8192","Chrome","steerable-nafx",192.943377440394,2.70575095614264,1296.00000000011,1,375.25427198386,0
"(wasm-onnx wasm) / (js-bypass js)","8192","Chrome","steerable-nafx",183.727486468503,2.57651145520874,1296.00000000011,1,371.764202823678,0
"(wasm-onnx wasm) / (js-onnx js)","8192","Chrome","steerable-nafx",1.00126987854132,0.0140413574550231,1296.00000000011,1,0.0904958441565441,1
"(wasm-onnx wasm) / (wasm-onnx js)","8192","Chrome","steerable-nafx",0.999070247873587,0.0140105108260206,1296.00000000011,1,-0.066330184846979,1
"(wasm-bypass js) / (js-bypass js)","8192","Chrome","steerable-nafx",0.952235256300837,0.0133537180150414,1296.00000000011,1,-3.49006916017939,0.00449189719992106
"(wasm-bypass js) / (js-onnx js)","8192","Chrome","steerable-nafx",0.00518944931836618,7.27744981004121e-05,1296.00000000011,1,-375.163776139702,0
"(wasm-bypass js) / (wasm-onnx js)","8192","Chrome","steerable-nafx",0.00517804892361349,7.26146241031199e-05,1296.00000000011,1,-375.320602168705,0
"(js-bypass js) / (js-onnx js)","8192","Chrome","steerable-nafx",0.005449755492698,7.64249145564308e-05,1296.00000000011,1,-371.673706979521,0
"(js-bypass js) / (wasm-onnx js)","8192","Chrome","steerable-nafx",0.0054377832466829,7.62570211747961e-05,1296.00000000011,1,-371.830533008524,0
"(js-onnx js) / (wasm-onnx js)","8192","Chrome","steerable-nafx",0.997803159053439,0.0139927417435463,1296.00000000011,1,-0.156826029003523,1
"(wasm-bypass wasm) / (js-bypass wasm)","128","Firefox","steerable-nafx",0.990526364624241,0.0138906952584822,1295.99999999961,1,-0.678772223576443,1
"(wasm-bypass wasm) / (js-onnx wasm)","128","Firefox","steerable-nafx",0.00638795086878279,8.95817436197972e-05,1295.99999999961,1,-360.346845828597,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","128","Firefox","steerable-nafx",0.00639244919281769,8.96448260884463e-05,1295.99999999949,1,-360.296648759848,0
"(wasm-bypass wasm) / (wasm-bypass js)","128","Firefox","steerable-nafx",0.991938903677372,0.0139105040694627,1295.99999999949,1,-0.577155075660782,1
"(wasm-bypass wasm) / (js-bypass js)","128","Firefox","steerable-nafx",0.985077528669638,0.0138142832391136,1295.99999999949,1,-1.07212028348482,1
"(wasm-bypass wasm) / (js-onnx js)","128","Firefox","steerable-nafx",0.00640759599597208,8.98572380284739e-05,1295.99999999961,1,-360.127884012779,0
"(wasm-bypass wasm) / (wasm-onnx js)","128","Firefox","steerable-nafx",0.00639313874693364,8.96544960845527e-05,1295.99999999949,1,-360.28895710649,0
"(js-bypass wasm) / (js-onnx wasm)","128","Firefox","steerable-nafx",0.00644904678655987,9.04385252317542e-05,1296.00000000011,1,-359.66807360506,0
"(js-bypass wasm) / (wasm-onnx wasm)","128","Firefox","steerable-nafx",0.00645358813366132,9.05022110364961e-05,1296.00000000011,1,-359.617876536311,0
"(js-bypass wasm) / (wasm-bypass js)","128","Firefox","steerable-nafx",1.00142604892063,0.0140435475180291,1295.99999999998,1,0.10161714791566,1
"(js-bypass wasm) / (js-bypass js)","128","Firefox","steerable-nafx",0.994499050051364,0.0139464064082257,1296.00000000011,1,-0.393348059908421,1
"(js-bypass wasm) / (js-onnx js)","128","Firefox","steerable-nafx",0.00646887980452981,9.0716654536047e-05,1296.00000000011,1,-359.449111789243,0
"(js-bypass wasm) / (wasm-onnx js)","128","Firefox","steerable-nafx",0.00645428428284076,9.05119735188002e-05,1296.00000000011,1,-359.610184882953,0
"(js-onnx wasm) / (wasm-onnx wasm)","128","Firefox","steerable-nafx",1.00070418889051,0.0140334244783442,1296.00000000011,1,0.050197068749095,1
"(js-onnx wasm) / (wasm-bypass js)","128","Firefox","steerable-nafx",155.282801019161,2.17761600788764,1295.99999999998,1,359.769690752969,0
"(js-onnx wasm) / (js-bypass js)","128","Firefox","steerable-nafx",154.208688968414,2.16255314464313,1296.00000000011,1,359.274725545151,0
"(js-onnx wasm) / (js-onnx js)","128","Firefox","steerable-nafx",1.00307534099633,0.0140666764466813,1296.00000000011,1,0.218961815816555,1
"(js-onnx wasm) / (wasm-onnx js)","128","Firefox","steerable-nafx",1.00081213494866,0.0140349382652071,1296.00000000011,1,0.0578887221056824,1
"(wasm-onnx wasm) / (wasm-bypass js)","128","Firefox","steerable-nafx",155.173529543555,2.17608363396778,1295.99999999998,1,359.71949368422,0
"(wasm-onnx wasm) / (js-bypass js)","128","Firefox","steerable-nafx",154.100173338324,2.16103137036008,1296.00000000011,1,359.224528476402,0
"(wasm-onnx wasm) / (js-onnx js)","128","Firefox","steerable-nafx",1.00236948354183,0.0140567778199042,1296.00000000011,1,0.16876474706746,1
"(wasm-onnx wasm) / (wasm-onnx js)","128","Firefox","steerable-nafx",1.00010787009723,0.0140250619723775,1296.00000000011,1,0.00769165335658756,1
"(wasm-bypass js) / (js-bypass js)","128","Firefox","steerable-nafx",0.993082865303199,0.0139265464716619,1295.99999999998,1,-0.494965207824073,1
"(wasm-bypass js) / (js-onnx js)","128","Firefox","steerable-nafx",0.00645966800194798,9.05874723688544e-05,1295.99999999998,1,-359.550728937151,0
"(wasm-bypass js) / (wasm-onnx js)","128","Firefox","steerable-nafx",0.00644509326454747,9.03830828211015e-05,1295.99999999998,1,-359.711802030862,0
"(js-bypass js) / (js-onnx js)","128","Firefox","steerable-nafx",0.00650466162254827,9.12184426233107e-05,1296.00000000011,1,-359.055763729333,0
"(js-bypass js) / (wasm-onnx js)","128","Firefox","steerable-nafx",0.00648998536751484,9.10126294380328e-05,1296.00000000011,1,-359.216836823044,0
"(js-onnx js) / (wasm-onnx js)","128","Firefox","steerable-nafx",0.997743732743522,0.0139919083757623,1296.00000000011,1,-0.161073093710872,1
"(wasm-bypass wasm) / (js-bypass wasm)","1024","Firefox","steerable-nafx",0.991743724189308,0.0139077669602973,1296.00000000011,1,-0.591187542918402,1
"(wasm-bypass wasm) / (js-onnx wasm)","1024","Firefox","steerable-nafx",0.00605480064219071,8.49097950092727e-05,1296.00000000011,1,-364.166284561475,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","1024","Firefox","steerable-nafx",0.00599677565918539,8.40960788023232e-05,1296.00000000011,1,-364.852952191095,0
"(wasm-bypass wasm) / (wasm-bypass js)","1024","Firefox","steerable-nafx",0.997696626968503,0.0139912477856063,1296.00000000011,1,-0.16443981723245,1
"(wasm-bypass wasm) / (js-bypass js)","1024","Firefox","steerable-nafx",0.971670797116565,0.0136262732788859,1296.00000000011,1,-2.0492827792012,0.487625241326765
"(wasm-bypass wasm) / (js-onnx js)","1024","Firefox","steerable-nafx",0.00605504016789842,8.49131540098313e-05,1296.00000000011,1,-364.163463674085,0
"(wasm-bypass wasm) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.0059808995193001,8.38734389727302e-05,1296.00000000011,1,-365.041988266129,0
"(js-bypass wasm) / (js-onnx wasm)","1024","Firefox","steerable-nafx",0.00610520691435699,8.56166698495444e-05,1296.00000000011,1,-363.575097018552,0
"(js-bypass wasm) / (wasm-onnx wasm)","1024","Firefox","steerable-nafx",0.00604669887282362,8.47961794475358e-05,1296.00000000011,1,-364.261764648173,0
"(js-bypass wasm) / (wasm-bypass js)","1024","Firefox","steerable-nafx",1.00600246075069,0.0141077250547195,1296.00000000011,1,0.426747725685953,1
"(js-bypass wasm) / (js-bypass js)","1024","Firefox","steerable-nafx",0.979759965621006,0.0137397121318056,1295.99999999998,1,-1.45809523628279,1
"(js-bypass wasm) / (js-onnx js)","1024","Firefox","steerable-nafx",0.00610544843411846,8.56200568138146e-05,1295.99999999998,1,-363.572276131161,0
"(js-bypass wasm) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.0060306905639248,8.45716861392721e-05,1295.99999999998,1,-364.450800723207,0
"(js-onnx wasm) / (wasm-onnx wasm)","1024","Firefox","steerable-nafx",0.990416698016281,0.0138891573434029,1296.00000000011,1,-0.686667629620847,1
"(js-onnx wasm) / (wasm-bypass js)","1024","Firefox","steerable-nafx",164.777783105923,2.31076935681636,1296.00000000011,1,364.001844744242,0
"(js-onnx wasm) / (js-bypass js)","1024","Firefox","steerable-nafx",160.479403788429,2.25049082275908,1295.99999999998,1,362.11700178227,0
"(js-onnx wasm) / (js-onnx js)","1024","Firefox","steerable-nafx",1.00003955963571,0.0140241040172562,1296.00000000011,1,0.00282088739032814,1
"(js-onnx wasm) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.987794623265437,0.0138523865489953,1295.99999999998,1,-0.875703704655676,1
"(wasm-onnx wasm) / (wasm-bypass js)","1024","Firefox","steerable-nafx",166.372177928702,2.33312843113876,1296.00000000011,1,364.688512373862,0
"(wasm-onnx wasm) / (js-bypass js)","1024","Firefox","steerable-nafx",162.032207362675,2.27226664015926,1295.99999999998,1,362.80366941189,0
"(wasm-onnx wasm) / (js-onnx js)","1024","Firefox","steerable-nafx",1.00971597272007,0.0141598016727154,1295.99999999998,1,0.689488517011173,1
"(wasm-onnx wasm) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.997352553974406,0.0139864226610279,1295.99999999998,1,-0.189036075034831,1
"(wasm-bypass js) / (js-bypass js)","1024","Firefox","steerable-nafx",0.973914084553922,0.0136577321307473,1296.00000000011,1,-1.88484296196875,0.656420923945024
"(wasm-bypass js) / (js-onnx js)","1024","Firefox","steerable-nafx",0.00606901938347395,8.51091922279422e-05,1296.00000000011,1,-363.999023856851,0
"(wasm-bypass js) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.00599470756704173,8.40670768102918e-05,1296.00000000011,1,-364.877548448897,0
"(js-bypass js) / (js-onnx js)","1024","Firefox","steerable-nafx",0.00623157574135886,8.7388809318766e-05,1295.99999999998,1,-362.114180894877,0
"(js-bypass js) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.0061552735114078,8.63187812391044e-05,1295.99999999998,1,-362.992705486924,0
"(js-onnx js) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.987755548015786,0.0138518385753074,1295.99999999998,1,-0.878524592046001,1
"(wasm-bypass wasm) / (js-bypass wasm)","8192","Firefox","steerable-nafx",0.88334261847835,0.0123875987155232,1296.00000000011,1,-8.84527411871919,3.51071072006203e-17
"(wasm-bypass wasm) / (js-onnx wasm)","8192","Firefox","steerable-nafx",0.00702391370521081,9.85001997780865e-05,1296.00000000011,1,-353.579156015869,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","8192","Firefox","steerable-nafx",0.00676996378518413,9.49389205673668e-05,1296.00000000011,1,-356.205084180878,0
"(wasm-bypass wasm) / (wasm-bypass js)","8192","Firefox","steerable-nafx",0.957888646360197,0.0134329986089725,1296.00000000011,1,-3.06796393195416,0.0175993612114831
"(wasm-bypass wasm) / (js-bypass js)","8192","Firefox","steerable-nafx",0.938840151976392,0.0131658711098285,1296.00000000011,1,-4.50029057006587,7.3949250878271e-05
"(wasm-bypass wasm) / (js-onnx js)","8192","Firefox","steerable-nafx",0.00702072336031715,9.84554598193432e-05,1296.00000000011,1,-353.61155259645,0
"(wasm-bypass wasm) / (wasm-onnx js)","8192","Firefox","steerable-nafx",0.00677464019544505,9.50045004369769e-05,1296.00000000011,1,-356.155844144853,0
"(js-bypass wasm) / (js-onnx wasm)","8192","Firefox","steerable-nafx",0.00795151683874399,0.000111508488006346,1296.00000000011,1,-344.733881897147,0
"(js-bypass wasm) / (wasm-onnx wasm)","8192","Firefox","steerable-nafx",0.00766402938516212,0.000107476893542066,1296.00000000011,1,-347.359810062156,0
"(js-bypass wasm) / (wasm-bypass js)","8192","Firefox","steerable-nafx",1.08439084260449,0.0152070083883333,1296.00000000011,1,5.77731018676502,1.04441034305649e-07
"(js-bypass wasm) / (js-bypass js)","8192","Firefox","steerable-nafx",1.06282673601059,0.0149046030774652,1296.00000000011,1,4.3449835486533,0.000135146313721842
"(js-bypass wasm) / (js-onnx js)","8192","Firefox","steerable-nafx",0.00794790516550767,0.000111457839528838,1296.00000000011,1,-344.76627847773,0
"(js-bypass wasm) / (wasm-onnx js)","8192","Firefox","steerable-nafx",0.00766932337886636,0.00010755113412351,1296.00000000011,1,-347.310570026131,0
"(js-onnx wasm) / (wasm-onnx wasm)","8192","Firefox","steerable-nafx",0.963844954439249,0.0135165271886719,1296.00000000011,1,-2.62592816500976,0.0612016262628015
"(js-onnx wasm) / (wasm-bypass js)","8192","Firefox","steerable-nafx",136.375343798653,1.91246635034925,1296.00000000011,1,350.511192083913,0
"(js-onnx wasm) / (js-bypass js)","8192","Firefox","steerable-nafx",133.663394993008,1.87443520270775,1296.00000000011,1,349.078865445802,0
"(js-onnx wasm) / (js-onnx js)","8192","Firefox","steerable-nafx",0.999545788142116,0.0140171795883971,1296.00000000011,1,-0.0323965805811875,1
"(js-onnx wasm) / (wasm-onnx js)","8192","Firefox","steerable-nafx",0.964510738567184,0.0135258638451803,1296.00000000011,1,-2.57668812898218,0.0612016262628015
"(wasm-onnx wasm) / (wasm-bypass js)","8192","Firefox","steerable-nafx",141.490955750237,1.98420538650005,1296.00000000011,1,353.137120248923,0
"(wasm-onnx wasm) / (js-bypass js)","8192","Firefox","steerable-nafx",138.677278308492,1.94474764231999,1296.00000000011,1,351.704793610812,0
"(wasm-onnx wasm) / (js-onnx js)","8192","Firefox","steerable-nafx",1.03704001721277,0.0145429817563885,1295.99999999998,1,2.59353158442858,0.0612016262628015
"(wasm-onnx wasm) / (wasm-onnx js)","8192","Firefox","steerable-nafx",1.00069075853421,0.0140332361370813,1296.00000000011,1,0.0492400360276049,1
"(wasm-bypass js) / (js-bypass js)","8192","Firefox","steerable-nafx",0.980114082721217,0.0137446781104009,1296.00000000011,1,-1.43232663811171,0.456874512724957
