"contrast","Environment","Model.Unique","ratio","SE","df","null","t.ratio","p.value"
"wasm / js","Chrome","guitar-lstm",0.989627680241207,0.00877227012085446,1295.99999999998,1,-1.17624516266526,0.23971293157052
"wasm / js","Firefox","guitar-lstm",0.966999460549102,0.00857168877146781,1295.99999999998,1,-3.78571036420689,0.000160278012173963
"wasm / js","Safari","guitar-lstm",0.899501809913553,0.00797337524839237,1295.99999999998,1,-11.9485191321762,2.71922506141237e-31
"wasm / js","Chrome","steerable-nafx",0.996591588487446,0.00883399968385334,1295.99999999998,1,-0.385170521748925,0.700174285586936
"wasm / js","Firefox","steerable-nafx",1.00167297351687,0.00887904216089425,1296.00000000011,1,0.188575763801558,0.850454853421073
"wasm / js","Safari","steerable-nafx",1.00109372190619,0.00887390755148674,1296.00000000011,1,0.123318819325927,0.901873760085781
