Environment,Model,Run,Backend,PP,Buffer.Size,N,Mean,SD,CV,P99,Max,Miss,N_Steady,Mean_Steady,SD_Steady,CV_Steady,P99_Steady,Max_Steady,Miss_Steady
Chrome,guitar-lstm,onnx-jspp,wasm-onnx,js,128,50,0.012783593749999999,0.000818005365277495,0.0639886859106028,0.015707421874999995,0.016875,0.0,40,0.012503906249999999,0.00036705748175436904,0.02935542497004639,0.01363203125,0.01390625,0.0
Chrome,guitar-lstm,onnx-jspp,wasm-onnx,js,1024,50,0.01178076171875,0.0008892242911613218,0.07548105227746454,0.01525371093749999,0.01763671875,0.0,40,0.011683349609375001,0.0009659534600027941,0.08267778439392841,0.015283007812499996,0.01763671875,0.0
Chrome,guitar-lstm,onnx-jspp,wasm-onnx,js,8192,50,0.011656689453125,0.0004260067316823957,0.036546116579282216,0.01324219360351562,0.0144537353515625,0.0,40,0.011545700073242187,7.640597837760988e-05,0.006617699913640149,0.011713946533203125,0.0117218017578125,0.0
Chrome,guitar-lstm,onnxrt-web,js-onnx,wasm,128,50,0.01799921875,0.03847287320931606,2.1374746172978236,0.15219374999999943,0.2845703125,0.02,40,0.012302734375,0.0002163092861660142,0.017582212179234682,0.0129078125,0.01296875,0.0
Chrome,guitar-lstm,onnxrt-web,js-onnx,wasm,1024,50,0.01237919921875,0.0043256049630513976,0.34942526464067836,0.02762163085937494,0.042314453125,0.02,40,0.011668212890625,7.503196817501124e-05,0.006430459306694412,0.01195,0.0120947265625,0.0
Chrome,guitar-lstm,onnxrt-web,js-onnx,wasm,8192,50,0.0117915771484375,0.0005408877167648396,0.04587068463835753,0.013750604248046867,0.015469970703125,0.0,40,0.011669464111328125,3.250306669415927e-05,0.0027853092810497565,0.011744091796875,0.011751708984375,0.0
Chrome,guitar-lstm,onnxrt-web-jspp,js-onnx,js,128,50,0.01805078125,0.03913509616544194,2.1680555330779345,0.15467929687499946,0.28921875,0.02,40,0.0123017578125,0.0001704733007586071,0.013857637530905268,0.012641015625,0.01265625,0.0
Chrome,guitar-lstm,onnxrt-web-jspp,js-onnx,js,1024,50,0.012393554687499999,0.004401821630436942,0.35517022689838695,0.02789335937499994,0.042861328125,0.02,40,0.01167724609375,6.705923649781182e-05,0.005742727005959382,0.011957324218749999,0.0120068359375,0.0
Chrome,guitar-lstm,onnxrt-web-jspp,js-onnx,js,8192,50,0.011811865234375002,0.0005316659854594095,0.04501117942932079,0.013739215087890617,0.0154388427734375,0.0,40,0.011696762084960937,3.781464883151423e-05,0.0032329159605746158,0.011804541015625,0.011827392578125,0.0
Chrome,steerable-nafx,bypass,wasm-bypass,wasm,128,50,0.0011945312499999998,0.0013141732777901538,1.1001581396804427,0.007183593749999993,0.00890625,0.0,40,0.00082421875,0.00012904124390366486,0.15656188833809576,0.0013121093749999995,0.0016015625,0.0
Chrome,steerable-nafx,bypass,wasm-bypass,wasm,1024,50,0.0001345703125,5.65412321762204e-05,0.4201612608740906,0.00029814453124999996,0.0003125,0.0,40,0.00010791015625,3.0881617775081855e-06,0.02861789737708943,0.0001123046875,0.0001123046875,0.0
Chrome,steerable-nafx,bypass,wasm-bypass,wasm,8192,50,4.3896484375000004e-05,4.0845624318975626e-05,0.9304987609039163,0.00019342651367187447,0.0003253173828125,0.0,40,3.6453247070312504e-05,8.848883345696658e-07,0.024274609415804775,3.8214111328125e-05,3.84521484375e-05,0.0
Chrome,steerable-nafx,bypass-jspp,wasm-bypass,js,128,50,0.001021875,0.00033411010750192667,0.3269579033657998,0.0018374999999999997,0.0019140625,0.0,40,0.0008642578125,5.466424356688367e-05,0.06324992701976145,0.0010566406249999999,0.0011328125,0.0
Chrome,steerable-nafx,bypass-jspp,wasm-bypass,js,1024,50,0.0001375,4.158863884067639e-05,0.3024628279321919,0.000251513671875,0.00025390625,0.0,40,0.000117919921875,4.8890685083312805e-06,0.04146092051785699,0.000126953125,0.000126953125,0.0
Chrome,steerable-nafx,bypass-jspp,wasm-bypass,js,8192,50,3.8610839843749996e-05,3.3380490352446068e-06,0.08645367593020493,5.0970458984375e-05,5.126953125e-05,0.0,40,3.7384033203125e-05,1.0133325410143535e-06,0.027106025064455783,4.0179443359375e-05,4.08935546875e-05,0.0
Chrome,steerable-nafx,js-bypass,js-bypass,wasm,128,50,0.0010953125,0.0005381478394439713,0.4913189974952092,0.002939062499999998,0.0033984375,0.0,40,0.0009140624999999999,0.00041024447692730606,0.4488144704845742,0.002575781249999999,0.0033984375,0.0
Chrome,steerable-nafx,js-bypass,js-bypass,wasm,1024,50,0.00014150390625,4.854319368876201e-05,0.34305196920146513,0.00027124023437499994,0.000283203125,0.0,40,0.0001199951171875,1.8630558626676356e-05,0.1552609728074595,0.00019604492187499996,0.000224609375,0.0
Chrome,steerable-nafx,js-bypass,js-bypass,wasm,8192,50,4.150390625e-05,9.609452825332069e-06,0.23153128689741265,7.906494140624994e-05,9.521484375e-05,0.0,40,3.94744873046875e-05,9.10808432838012e-06,0.23073344203506743,7.402954101562496e-05,9.521484375e-05,0.0
Chrome,steerable-nafx,js-bypass-jspp,js-bypass,js,128,50,0.001065625,0.0003769976289222655,0.3537807661440615,0.0022296874999999995,0.0023828125,0.0,40,0.0008935546875,3.447353937975891e-05,0.03858022330587226,0.0009613281249999999,0.0009765625,0.0
Chrome,steerable-nafx,js-bypass-jspp,js-bypass,js,1024,50,0.00013994140625,4.359079203177147e-05,0.3114931684615072,0.00028828124999999996,0.0002978515625,0.0,40,0.000120361328125,6.111648227707874e-06,0.050777507384769674,0.00013779296875,0.0001416015625,0.0
Chrome,steerable-nafx,js-bypass-jspp,js-bypass,js,8192,50,4.1552734375e-05,5.250210982996233e-06,0.12635055338632534,6.143188476562498e-05,6.591796875e-05,0.0,40,3.973388671875e-05,1.5928020007259615e-06,0.040086740368501,4.3841552734374996e-05,4.45556640625e-05,0.0
Chrome,steerable-nafx,onnx,wasm-onnx,wasm,128,50,0.279865625,0.010420659656670772,0.03723451087167555,0.32545820312499996,0.339296875,1.0,40,0.27675390625,0.002404540164239791,0.00868836937776661,0.28517890625000003,0.2863671875,1.0
Chrome,steerable-nafx,onnx,wasm-onnx,wasm,1024,50,0.03739326171875,0.0005312030400544212,0.014205849279739658,0.03860927734375,0.03865234375,1.0,40,0.0371429443359375,0.00015601188905481963,0.004200310229683945,0.037452490234375004,0.0374658203125,1.0
Chrome,steerable-nafx,onnx,wasm-onnx,wasm,8192,50,0.00730938720703125,0.00021155389015956106,0.028942766906103597,0.008076068115234373,0.00868408203125,0.0,40,0.0072538299560546875,4.901856429281057e-05,0.006757611439718868,0.0073686279296875,0.0073724365234375,0.0
Chrome,steerable-nafx,onnx-jspp,wasm-onnx,js,128,50,0.27911640625,0.005035528826945997,0.018040963247555417,0.2926828125,0.293984375,1.0,40,0.27702734375000004,0.0026655691773921613,0.009622043590749915,0.28542421875,0.2858203125,1.0
Chrome,steerable-nafx,onnx-jspp,wasm-onnx,js,1024,50,0.0374279296875,0.0006113425150715559,0.01633385870327017,0.039065576171875,0.0390966796875,1.0,40,0.0371387939453125,0.0001477165371313268,0.003977418796874284,0.03745654296875,0.0374755859375,1.0
Chrome,steerable-nafx,onnx-jspp,wasm-onnx,js,8192,50,0.0073073242187499995,0.0001429917837769773,0.019568282383046864,0.007802978515624998,0.008173828125,0.0,40,0.007264144897460937,4.858570810982668e-05,0.00668842772214098,0.007362945556640625,0.0073736572265625,0.0
Chrome,steerable-nafx,onnxrt-web,js-onnx,wasm,128,50,0.28480546875,0.043353376591715446,0.152221011703152,0.4378199218749994,0.584609375,1.0,40,0.2774677734375,0.0011390943852759552,0.004105321389810113,0.280370703125,0.2805078125,1.0
Chrome,steerable-nafx,onnxrt-web,js-onnx,wasm,1024,50,0.0379974609375,0.004392743914448611,0.11560624857734578,0.05378164062499994,0.068251953125,1.0,40,0.037160644531249995,0.00013360698689857868,0.003595389385300429,0.037467138671875004,0.03748046875,1.0
Chrome,steerable-nafx,onnxrt-web,js-onnx,wasm,8192,50,0.00734908447265625,0.0006167315650699587,0.0839195096157396,0.009541204833984367,0.01159912109375,0.0,40,0.00723785400390625,4.3159479485913876e-05,0.005963021561725454,0.0073310241699218745,0.0073345947265625,0.0
Chrome,steerable-nafx,onnxrt-web-jspp,js-onnx,js,128,50,0.2854640625,0.03543853036162258,0.12414357888437387,0.4249238281249996,0.5255078125,1.0,40,0.2780908203125,0.0019081395370428291,0.0068615696659767075,0.283701171875,0.28484375,1.0
Chrome,steerable-nafx,onnxrt-web-jspp,js-onnx,js,1024,50,0.03814287109375,0.0045137855247934,0.11833890306000111,0.05469511718749994,0.0691845703125,1.0,40,0.0372684326171875,0.000124344734389523,0.003336462675175063,0.037502978515625,0.0375048828125,1.0
Chrome,steerable-nafx,onnxrt-web-jspp,js-onnx,js,8192,50,0.0073639892578125,0.0006400867411116275,0.08692119430138436,0.010020471191406245,0.011651611328125,0.0,40,0.007256500244140625,0.00017726839419312536,0.024428910387795207,0.007925946044921875,0.00832275390625,0.0
Firefox,guitar-lstm,bypass,wasm-bypass,wasm,128,50,0.0011625000000000001,0.0004032216404491835,0.34685732511757716,0.0025,0.0025,0.0,40,0.00098828125,7.411588266019646e-05,0.07499472711861775,0.00109375,0.00109375,0.0
Firefox,guitar-lstm,bypass,wasm-bypass,wasm,1024,50,0.000698828125,7.973176322947937e-05,0.11409352368220636,0.0009578124999999998,0.00099609375,0.0,40,0.000666015625,3.505036583307014e-05,0.052626942247894166,0.000703125,0.000703125,0.0
Firefox,guitar-lstm,bypass,wasm-bypass,wasm,8192,50,0.00062138671875,1.2835958679235572e-05,0.02065695691896468,0.0006568359375,0.00066162109375,0.0,40,0.00061895751953125,1.1909016217570905e-05,0.019240441939520927,0.0006489990234375,0.00065185546875,0.0
Firefox,guitar-lstm,bypass-jspp,wasm-bypass,js,128,50,0.001196875,0.0003899675589921892,0.3258214592101842,0.0024234375,0.0025,0.0,40,0.00103125,0.00012154685442459145,0.11786361641172505,0.0013453125,0.00140625,0.0
Firefox,guitar-lstm,bypass-jspp,wasm-bypass,js,1024,50,0.000712890625,6.510748822309171e-05,0.09132886019239167,0.0009183593749999999,0.0009375,0.0,40,0.0006865234375000001,2.8510067622321184e-05,0.041528178158260154,0.00078125,0.00078125,0.0
Firefox,guitar-lstm,bypass-jspp,wasm-bypass,js,8192,50,0.0006552246093749999,9.133440831168951e-06,0.01393940444312841,0.0006888183593749999,0.00070556640625,0.0,40,0.00065289306640625,3.9439218805700864e-06,0.0060406858082883335,0.00066650390625,0.00066650390625,0.0
Firefox,guitar-lstm,js-bypass,js-bypass,wasm,128,50,0.00123125,0.0004537787771276094,0.3685512910681092,0.0028953124999999994,0.003125,0.0,40,0.0010390625,9.055728017994883e-05,0.08715287115062743,0.00125,0.00125,0.0
Firefox,guitar-lstm,js-bypass,js-bypass,wasm,1024,50,0.0006761718749999999,6.64847506449375e-05,0.09832522336859618,0.00083984375,0.00083984375,0.0,40,0.000650390625,4.2006452090453477e-05,0.06458649690784438,0.000703125,0.000703125,0.0
Firefox,guitar-lstm,js-bypass,js-bypass,wasm,8192,50,0.000618505859375,1.205774063586205e-05,0.01949494972941145,0.00064208984375,0.00064208984375,0.0,40,0.00061614990234375,1.147371029492204e-05,0.018621621542546082,0.00064208984375,0.00064208984375,0.0
Firefox,guitar-lstm,js-bypass-jspp,js-bypass,js,128,50,0.00135,0.00036509014821894416,0.2704371468288475,0.0025031249999999993,0.00265625,0.0,40,0.0011875,8.521513122529111e-05,0.0717601105055083,0.0013453125,0.00140625,0.0
Firefox,guitar-lstm,js-bypass-jspp,js-bypass,js,1024,50,0.000728125,6.472252083659813e-05,0.08888929900305322,0.0009087890624999999,0.0009375,0.0,40,0.0007001953125,2.4446592910831498e-05,0.034913962539318624,0.0007822265624999999,0.0008203125,0.0
Firefox,guitar-lstm,js-bypass-jspp,js-bypass,js,8192,50,0.0006592285156249999,9.194501021407036e-06,0.013947365448367981,0.0006873291015624999,0.00069091796875,0.0,40,0.00065740966796875,6.971146931800823e-06,0.010603961686995142,0.0006778808593749999,0.00068359375,0.0
Firefox,guitar-lstm,onnx,wasm-onnx,wasm,128,50,0.008034375,0.0031237385846987448,0.3887967122145462,0.020337499999999967,0.02921875,0.02,40,0.0074453125,0.0003787043268137241,0.05086479940415182,0.00859375,0.00859375,0.0
Firefox,guitar-lstm,onnx,wasm-onnx,wasm,1024,50,0.0062183593749999995,0.0007190858044645838,0.11563915192093313,0.008817578124999989,0.011171875,0.0,40,0.00610009765625,6.956673312688847e-05,0.011404199907457582,0.006332421875,0.00634765625,0.0
Firefox,guitar-lstm,onnx,wasm-onnx,wasm,8192,50,0.006098974609374999,0.00020405059318094,0.033456540853159966,0.006975170898437498,0.0073974609375,0.0,40,0.0060610961914062495,4.543864553135873e-05,0.007496770237005,0.0061705078125,0.00617431640625,0.0
Firefox,guitar-lstm,onnx-jspp,wasm-onnx,js,128,50,0.008071875000000001,0.0029958334294253154,0.3711446757321335,0.019556249999999966,0.0284375,0.02,40,0.007484375,0.00037746253422504047,0.05043340749562127,0.008628125,0.00875,0.0
Firefox,guitar-lstm,onnx-jspp,wasm-onnx,js,1024,50,0.00629375,0.0006997460797261786,0.11118110502104128,0.008911718749999992,0.01109375,0.0,40,0.006171875,8.72343509242195e-05,0.01413417331430392,0.006503515625,0.006640625,0.0
Firefox,guitar-lstm,onnx-jspp,wasm-onnx,js,8192,50,0.00615185546875,0.00020069657682521212,0.0326237470702464,0.006904516601562498,0.00745361328125,0.0,40,0.00611737060546875,6.469375165265086e-05,0.01057541807174745,0.0063054443359375,0.00631591796875,0.0
Firefox,guitar-lstm,onnxrt-web,js-onnx,wasm,128,50,0.007109375,0.0024212834613335857,0.3405761352205483,0.016378124999999973,0.02265625,0.0,40,0.0064843750000000006,0.0006118406314828505,0.09435614557807814,0.008929687499999998,0.00984375,0.0
Firefox,guitar-lstm,onnxrt-web,js-onnx,wasm,1024,50,0.00594296875,0.0016298609778869241,0.27425030257595145,0.011790234374999979,0.01720703125,0.0,40,0.005675781249999999,9.390845316648441e-05,0.016545467316324853,0.0060076171875,0.00615234375,0.0
Firefox,guitar-lstm,onnxrt-web,js-onnx,wasm,8192,50,0.005744873046875,0.0003570414296947083,0.06214957698480835,0.007055737304687495,0.00819580078125,0.0,40,0.0056826171875,3.845445861211272e-05,0.006767033101701911,0.0057756591796875,0.0057861328125,0.0
Firefox,guitar-lstm,onnxrt-web-jspp,js-onnx,js,128,50,0.0070999999999999995,0.0024210591532363244,0.3409942469346936,0.016534374999999976,0.0228125,0.02,40,0.006503906249999999,0.0006156019169497798,0.09465110554903522,0.008964062499999998,0.01,0.0
Firefox,guitar-lstm,onnxrt-web-jspp,js-onnx,js,1024,50,0.0060328125,0.0018084345624890183,0.29976641284459254,0.012515429687499975,0.01853515625,0.0,40,0.005744140625,0.00010093649529149892,0.01757207942510964,0.0061052734375,0.00625,0.0
Firefox,guitar-lstm,onnxrt-web-jspp,js-onnx,js,8192,50,0.00578359375,0.00036323426181127707,0.06280424896912531,0.007089794921874995,0.00828369140625,0.0,40,0.005722290039062499,3.789698612665878e-05,0.006622695785771035,0.0057960205078125,0.00580078125,0.0
Firefox,steerable-nafx,bypass,wasm-bypass,wasm,128,50,0.001075,0.00045267945195744173,0.4210971646115737,0.0026593749999999994,0.0028125,0.0,40,0.0008906249999999999,7.251491888941514e-05,0.0814202598056591,0.0009375,0.0009375,0.0
Firefox,steerable-nafx,bypass,wasm-bypass,wasm,1024,50,0.00013515625,5.9430148596323755e-05,0.439714394238696,0.0003324218749999999,0.0003515625,0.0,40,0.00010888671875,1.0731938948612908e-05,0.09856058729488446,0.00012910156249999998,0.00013671875,0.0
Firefox,steerable-nafx,bypass,wasm-bypass,wasm,8192,50,2.7734374999999998e-05,7.541228656104676e-06,0.271909089572225,5.380859374999998e-05,5.859375e-05,0.0,40,2.459716796875e-05,2.305373612339729e-06,0.09372516442822361,3.07861328125e-05,3.173828125e-05,0.0
Firefox,steerable-nafx,bypass-jspp,wasm-bypass,js,128,50,0.001053125,0.000411356737435615,0.3906058040931656,0.002349999999999999,0.00265625,0.0,40,0.0008671875000000001,7.872366775871541e-05,0.09078044570374388,0.0009375,0.0009375,0.0
Firefox,steerable-nafx,bypass-jspp,wasm-bypass,js,1024,50,0.000132421875,5.471738660392502e-05,0.4132050433806727,0.0003128906249999999,0.00033203125,0.0,40,0.00010888671875,1.0731938948612908e-05,0.09856058729488446,0.00012910156249999998,0.00013671875,0.0
Firefox,steerable-nafx,bypass-jspp,wasm-bypass,js,8192,50,2.8662109375e-05,7.296096894301333e-06,0.25455547597153544,5.0073242187499994e-05,5.126953125e-05,0.0,40,2.5390625000000002e-05,1.2112767049727383e-06,0.047705667149695534,2.685546875e-05,2.685546875e-05,0.0
Firefox,steerable-nafx,js-bypass,js-bypass,wasm,128,50,0.001040625,0.00036214411189554394,0.34800635377349565,0.0020343749999999993,0.0021875,0.0,40,0.0008750000000000001,7.752170911825525e-05,0.0885962389922917,0.0009375,0.0009375,0.0
Firefox,steerable-nafx,js-bypass,js-bypass,wasm,1024,50,0.000135546875,6.0670827490931015e-05,0.447600341143468,0.0003029296875,0.0003125,0.0,40,0.00010742187500000001,9.890032881676426e-06,0.09206721518942418,0.0001171875,0.0001171875,0.0
Firefox,steerable-nafx,js-bypass,js-bypass,wasm,8192,50,3.1396484375e-05,6.562297436078219e-06,0.2090137659267215,5.375976562499999e-05,5.615234375e-05,0.0,40,2.8686523437500002e-05,1.6354104664479577e-06,0.05700971294102838,3.173828125e-05,3.173828125e-05,0.0
Firefox,steerable-nafx,js-bypass-jspp,js-bypass,js,128,50,0.001053125,0.00041014372247632255,0.3894539797994754,0.0023468749999999996,0.0025,0.0,40,0.0008750000000000001,7.752170911825525e-05,0.0885962389922917,0.0009375,0.0009375,0.0
Firefox,steerable-nafx,js-bypass-jspp,js-bypass,js,1024,50,0.000140234375,6.121756066796391e-05,0.43653747997211034,0.0003427734374999998,0.000390625,0.0,40,0.00011328124999999999,1.1868039458011718e-05,0.10476614142244828,0.00013671875,0.00013671875,0.0
Firefox,steerable-nafx,js-bypass-jspp,js-bypass,js,8192,50,2.94921875e-05,7.161986756749166e-06,0.2428435244672565,5.0073242187499994e-05,5.126953125e-05,0.0,40,2.6367187500000003e-05,2.083372458066115e-06,0.07901382952072968,3.173828125e-05,3.173828125e-05,0.0
Firefox,steerable-nafx,onnx,wasm-onnx,wasm,128,50,0.137103125,0.005675282803627318,0.04139426292163157,0.1577187499999999,0.17609375,1.0,40,0.1361796875,0.0007497245086978974,0.005505406294150127,0.1380453125,0.13859375,1.0
Firefox,steerable-nafx,onnx,wasm-onnx,wasm,1024,50,0.018476953125,0.0007060473963911018,0.03821232816983194,0.02107050781249999,0.02328125,0.02,40,0.018366699218749998,0.00014288872939022796,0.007779771840786572,0.018723828125,0.01876953125,0.0
Firefox,steerable-nafx,onnx,wasm-onnx,wasm,8192,50,0.0036681640625,0.00011203274910638573,0.030541913392508113,0.004083032226562498,0.00443115234375,0.0,40,0.00365008544921875,2.184631017301468e-05,0.005985150341532575,0.00370927734375,0.003720703125,0.0
Firefox,steerable-nafx,onnx-jspp,wasm-onnx,js,128,50,0.137071875,0.00509934098289391,0.03720194958224588,0.15632968749999995,0.17171875,1.0,40,0.1361796875,0.0009982644695278868,0.007330494641705554,0.1393984375,0.1403125,1.0
Firefox,steerable-nafx,onnx-jspp,wasm-onnx,js,1024,50,0.018503515625,0.0006856109768383996,0.03705301147810388,0.020944531249999992,0.023203125,0.02,40,0.01838671875,9.798622137487995e-05,0.005329184761412634,0.0185666015625,0.01857421875,0.0
Firefox,steerable-nafx,onnx-jspp,wasm-onnx,js,8192,50,0.003665869140625,0.00011107093612919203,0.03029866366431601,0.0040791992187499985,0.0044189453125,0.0,40,0.00364886474609375,2.4631490617376656e-05,0.006750453176908137,0.0037170166015625,0.0037255859375,0.0
Firefox,steerable-nafx,onnxrt-web,js-onnx,wasm,128,50,0.139190625,0.0198053267228182,0.14228922905417082,0.21184218749999975,0.2753125,1.0,40,0.1358359375,0.0018414975648232625,0.013556777379500638,0.14208125,0.1428125,1.0
Firefox,steerable-nafx,onnxrt-web,js-onnx,wasm,1024,50,0.01856640625,0.0025827952249968603,0.13911120925714207,0.028022656249999965,0.03640625,0.02,40,0.0181484375,0.00010589265180327404,0.005834808192345707,0.0183517578125,0.018359375,0.0
Firefox,steerable-nafx,onnxrt-web,js-onnx,wasm,8192,50,0.00356845703125,0.0003139515698193973,0.0879796413604069,0.004829833984374996,0.005703125,0.0,40,0.00352239990234375,6.689148684811286e-05,0.01899031589332157,0.00378759765625,0.0039208984375,0.0
Firefox,steerable-nafx,onnxrt-web-jspp,js-onnx,js,128,50,0.138878125,0.020807419603086377,0.14982503258224705,0.21283437499999974,0.2828125,1.0,40,0.13570703125,0.0012424589739234934,0.009155450255444987,0.139878125,0.14,1.0
Firefox,steerable-nafx,onnxrt-web-jspp,js-onnx,js,1024,50,0.018566796875,0.0025825838898360875,0.1390969000858468,0.028051367187499968,0.03640625,0.02,40,0.01815185546875,0.00011488519489989326,0.006329115780900643,0.0184189453125,0.01845703125,0.0
Firefox,steerable-nafx,onnxrt-web-jspp,js-onnx,js,8192,50,0.0035724609375,0.00032769049670658147,0.0917268242926957,0.004877343749999996,0.0058056640625,0.0,40,0.00352386474609375,6.528004096777102e-05,0.01852512672063671,0.0037778320312499996,0.0039111328125,0.0
Native,guitar-lstm,bypass,wasm-bypass,wasm,128,50,0.001090625,4.02856954866344e-05,0.03693817351210031,0.0012153828124999999,0.00122265625,0.0,40,0.001073515625,1.704100593901256e-05,0.01587401761293652,0.00112184375,0.0011328125,0.0
Native,guitar-lstm,bypass,wasm-bypass,wasm,1024,50,0.00038962890625000006,7.683003816042044e-06,0.01971877263929784,0.000410115234375,0.000412890625,0.0,40,0.00038645263671875,3.995743877502622e-06,0.010339543576230322,0.0003974482421875,0.0004,0.0
Native,guitar-lstm,bypass,wasm-bypass,wasm,8192,50,0.000329144287109375,5.721545487924265e-06,0.017383092193919775,0.00033844287109374997,0.0003391845703125,0.0,40,0.0003285394287109375,5.1933076357333626e-06,0.01580725837416199,0.0003319964599609375,0.00033206787109375,0.0
Native,guitar-lstm,onnx,wasm-onnx,wasm,128,50,0.0042389375000000005,0.0009154776210009569,0.2159686527581397,0.007558687499999988,0.01054921875,0.0,40,0.0040690429687500005,2.351595276466789e-05,0.0057792343175702395,0.0041222578125,0.004125,0.0
Native,guitar-lstm,onnx,wasm-onnx,wasm,1024,50,0.00328769140625,3.304214096890623e-05,0.010050256208989729,0.00337194921875,0.0033755859375,0.0,40,0.00327349365234375,1.2175226746964647e-05,0.0037193372097262052,0.00331609765625,0.0033177734375,0.0
Native,guitar-lstm,onnx,wasm-onnx,wasm,8192,50,0.00321516796875,2.3585045079082474e-05,0.007335556122827362,0.003300769653320312,0.00334595947265625,0.0,40,0.0032069552612304687,8.020105754884692e-06,0.002500847408706125,0.003221353759765625,0.00322197265625,0.0
Native,steerable-nafx,bypass,wasm-bypass,wasm,128,50,0.0010391250000000001,2.7900374964335352e-05,0.0268498736574862,0.0011113984375,0.00111484375,0.0,40,0.0010263671875,9.749385535987745e-06,0.009498925584064179,0.0010549218749999999,0.0010640625,0.0
Native,steerable-nafx,bypass,wasm-bypass,wasm,1024,50,0.000129875,4.100368433453144e-06,0.031571653000601684,0.0001396005859375,0.0001396484375,0.0,40,0.00012791259765625,1.040074035710435e-06,0.008131130590479534,0.0001320341796875,0.00013291015625,0.0
